model,protocol,n_folds_regression,n_folds_q90_valid,n_folds_q95_valid,test_rmse_median,test_rmse_mean,test_rmse_std,test_qlike_median,test_qlike_mean,test_qlike_std,test_mz_alpha_median,test_mz_alpha_mean,test_mz_alpha_std,test_mz_beta_median,test_mz_beta_mean,test_mz_beta_std,test_mz_r2_median,test_mz_r2_mean,test_mz_r2_std,q90_test_ap_median,q90_test_ap_mean,q90_test_ap_std,q90_test_auc_median,q90_test_auc_mean,q90_test_auc_std,q90_test_n_pos_median,q90_test_n_pos_mean,q90_test_n_pos_std,q90_test_f1_median,q90_test_f1_mean,q90_test_f1_std,q90_test_precision_median,q90_test_precision_mean,q90_test_precision_std,q90_test_recall_median,q90_test_recall_mean,q90_test_recall_std,q90_test_called_rate_median,q90_test_called_rate_mean,q90_test_called_rate_std,q95_test_ap_median,q95_test_ap_mean,q95_test_ap_std,q95_test_auc_median,q95_test_auc_mean,q95_test_auc_std,q95_test_n_pos_median,q95_test_n_pos_mean,q95_test_n_pos_std,q95_test_f1_median,q95_test_f1_mean,q95_test_f1_std,q95_test_precision_median,q95_test_precision_mean,q95_test_precision_std,q95_test_recall_median,q95_test_recall_mean,q95_test_recall_std,q95_test_called_rate_median,q95_test_called_rate_mean,q95_test_called_rate_std
har_ridge,classical,5,5,4,0.062004922215689456,0.0732410197577941,0.03015902760879487,-2.5074857368163217,-2.6100305371586177,0.2530332914449779,0.01808837019452503,0.020476351837751122,0.02506263886919089,0.8723297132046129,0.8692355827241516,0.24157821328818815,0.4264206364382491,0.4201114085788916,0.18718070496059475,0.6164066110817502,0.509860257175358,0.34893457434601516,0.876636791253496,0.805904193399708,0.21299536115803527,82.0,92.2,55.75123317021786,0.4697986577181208,0.4944036752100742,0.3055448795378685,0.5223880597014925,0.5127866146237352,0.36393858642748955,0.5813953488372093,0.5402069535011664,0.30852757887489685,0.10631229235880399,0.12198130126716256,0.08843058721115382,0.42105493139402955,0.4291831481092047,0.38157345625593614,0.8250074425152852,0.8236196851658022,0.12894191480979264,43.0,47.4,54.61043856260449,0.4351537322532881,0.4389790801487843,0.38776918836884755,0.39231547017189083,0.42343046235867265,0.4053253793194645,0.5116279069767442,0.4716412916178685,0.36791705624860144,0.07308970099667773,0.07336624966924411,0.06192610217084653
