fold,model,protocol,quantum_tasks_per_date,shots,shot_seed,fit_seconds,feature_seconds,cache_paths,test_rmse,test_qlike,test_mz_alpha,test_mz_beta,test_mz_r2,val_rmse,val_qlike,val_mz_alpha,val_mz_beta,val_mz_r2,q90_target_threshold,q95_target_threshold,q90_score_threshold,q90_threshold_source,q90_val_ap,q90_val_auc,q90_val_n_pos,q90_val_f1,q90_val_precision,q90_val_recall,q90_val_called_rate,q90_test_ap,q90_test_auc,q90_test_n_pos,q90_test_f1,q90_test_precision,q90_test_recall,q90_test_called_rate,q95_score_threshold,q95_threshold_source,q95_val_ap,q95_val_auc,q95_val_n_pos,q95_val_f1,q95_val_precision,q95_val_recall,q95_val_called_rate,q95_test_ap,q95_test_auc,q95_test_n_pos,q95_test_f1,q95_test_precision,q95_test_recall,q95_test_called_rate
1,rydberg_temporal,exact,1,,,0.02324441701057367,15.502964916988276,"[""scratch/canonical_cache/rydberg_5b6cc197f6ddf389.npz""]",0.15803203737330637,-1.7272912245156045,-0.24249152216725742,2.6122235367726896,0.2998151810600169,0.04342800709633923,-3.2113505931267885,0.09642209574456719,0.11723877553628222,0.017101365184730377,0.2795172269976487,0.3223546732774423,-1.5568174243346917,train_score_quantile_fallback,,,0,,,,,0.593279332258761,0.8425891655450874,160,0.5527272727272727,0.6608695652173913,0.475,0.1273532668881506,-1.4852408494770546,train_score_quantile_fallback,,,0,,,,,0.5438859148810135,0.861896869938604,139,0.4079601990049751,0.6612903225806451,0.2949640287769784,0.06866002214839424
2,rydberg_temporal,exact,1,,,0.0259257500001695,13.492304542014608,"[""scratch/canonical_cache/rydberg_4561c7641aa44efb.npz""]",0.07497682696430504,-2.216280308518338,0.024292526308196477,1.062655504681767,0.1898805126777534,0.19593282855607788,-0.8306687831520633,-0.2957305379802966,3.2637692613141707,0.42795964802928643,0.24830342801938302,0.30498735042250935,-1.5586630739206462,validation_f1,0.7165535674399883,0.7652887744693253,119,0.6735751295336787,0.8783783783783784,0.5462184873949579,0.15913978494623657,0.6309986758589676,0.832652284518158,129,0.18309859154929578,1.0,0.10077519379844961,0.014396456256921373,-1.5586630739206462,validation_f1,0.7222274294746761,0.9037721566895857,83,0.7388535031847133,0.7837837837837838,0.6987951807228916,0.15913978494623657,0.12399766490858286,0.726500811249324,43,0.03571428571428571,0.07692307692307693,0.023255813953488372,0.014396456256921373
3,rydberg_temporal,exact,1,,,0.030846667010337114,15.112057541002287,"[""scratch/canonical_cache/rydberg_9f3c4e8010cbece5.npz""]",0.058998142793535956,-3.0075581824724402,0.07844811458745647,0.29456350617696236,0.04190999549048158,0.08047937019864422,-2.3419844738472078,-0.004720514129482425,1.1754409031444366,0.26821069081934856,0.28046104648449466,0.34527098537914175,-1.757253305799839,validation_f1,0.518176973942158,0.878531693749085,69,0.573170731707317,0.49473684210526314,0.6811594202898551,0.20430107526881722,0.012904220667931739,0.386469548449301,14,0.010101010101010102,0.005434782608695652,0.07142857142857142,0.20376522702104097,-1.914915490390288,validation_f1,0.0887321344310968,0.7295152295152295,21,0.18556701030927836,0.10404624277456648,0.8571428571428571,0.3720430107526882,,,0,,,,
4,rydberg_temporal,exact,1,,,0.031208915985189378,16.086246792023303,"[""scratch/canonical_cache/rydberg_a76866a91ed15425.npz""]",0.12843981039421784,-2.2887416717490874,0.0005678738440579293,1.000987501795601,0.17950646114769897,0.061982173322822354,-2.6887197889395074,0.12475908808867416,0.11099616942313786,0.0049323942785154395,0.27692294950967533,0.32879681684688117,-2.2027091049047933,validation_f1,0.022117527104583055,0.31628127969591385,14,0.06153846153846154,0.031746031746031744,1.0,0.9483870967741935,0.45460774459478287,0.8665072338908528,82,0.22969187675070027,0.12974683544303797,1.0,0.6998892580287929,-1.4405136398531908,train_score_quantile_fallback,,,0,,,,,0.31153634103978456,0.8173336938885885,43,0.3130434782608696,0.25,0.4186046511627907,0.07973421926910298
5,rydberg_temporal,exact,1,,,0.04361937500652857,17.43175191699993,"[""scratch/canonical_cache/rydberg_de5be6edc3791279.npz""]",0.059523308290041876,-2.4159403196902924,0.06585061448662596,0.6712424994749612,0.24458583698083536,0.16987214966115863,-1.1886932813456677,0.044134813304107644,0.8738321655726955,0.07730294161871665,0.26477153686682015,0.31780524482703826,-1.5656798789754711,validation_f1,0.4268387817945014,0.7998107596647742,54,0.5436893203883495,0.5714285714285714,0.5185185185185185,0.1053763440860215,0.2590173699495659,0.8531655225019069,76,0.2911392405063291,0.2804878048780488,0.3026315789473684,0.09070796460176991,-1.2691426249990623,validation_f1,0.21582653911173458,0.7132435465768799,33,0.2692307692307692,0.3684210526315789,0.21212121212121213,0.04086021505376344,0.02605249909279251,0.7460762331838566,12,0.0,0.0,0.0,0.007743362831858407
