episode_id,start_idx,branch_idx,end_idx,start_date,branch_date,end_date,candidate_days,calendar_rows,rv_20d,branch_stress_cut,drawdown_120d,rv_ratio_5_20_branch,rv_5d_change_5d_branch,return_5d_branch,worst_return_5d_in_prior_window
56,5469,5469,5497,2009-03-17,2009-03-17,2009-04-27,16,29,0.573775508279809,0.18006557671764803,-0.4281321733216199,0.9294627923016878,-0.24736110915656873,0.0929961516840141,-0.13328206097057738
57,5515,5515,5516,2009-05-21,2009-05-21,2009-05-22,2,2,0.39092449784046934,0.18214312525959564,-0.0650657651881642,0.9039423114796892,-0.18107426224092676,0.0010603683174164047,-0.07289133745513432
58,5550,5550,5551,2009-07-13,2009-07-13,2009-07-14,2,2,0.29826215759615826,0.18398241075995572,-0.07216746915437844,0.8998523439359981,-0.05998595314219196,-0.0014584644147443981,-0.07666811453842381
59,5633,5633,5648,2009-11-06,2009-11-06,2009-11-30,6,16,0.2804199558508962,0.1875233871469763,-0.06986248677757478,0.9772175643270816,-0.09929005876914399,0.03076035089920648,-0.06618034126896788
60,5698,5698,5698,2010-02-11,2010-02-11,2010-02-11,1,1,0.22557342649606293,0.18884631996400802,-0.06730339674959551,0.7768306602703376,-0.11803451860046713,0.026408482823459423,-0.05867012855437448
61,5763,5763,5787,2010-05-17,2010-05-17,2010-06-21,10,25,0.38071026995785906,0.18913359043123665,-0.06228434332542587,0.808896472228247,-0.2983061265818562,0.008806686433642241,-0.09299091513430469
62,5798,5798,5821,2010-07-07,2010-07-07,2010-08-09,15,24,0.29903694956843985,0.19063691541590236,-0.1755714901876213,1.1189913279157733,-0.010644500162352633,-0.007005453781609106,-0.08369815290521032
63,5828,5828,5851,2010-08-18,2010-08-18,2010-09-21,12,24,0.28735803921228587,0.19166816662486572,-0.15349363812810002,0.6575864510746879,-0.1263058712047781,0.012255546167983411,-0.06972744148777199
64,6040,6040,6044,2011-06-21,2011-06-21,2011-06-27,5,5,0.22925784075935873,0.19328126555856062,-0.0680927781437437,1.0254396185275294,-0.005311216084120107,0.015471827534739191,-0.061689818195231894
65,6079,6079,6103,2011-08-16,2011-08-16,2011-09-20,14,25,0.5771781625253968,0.19369972780284592,-0.1855216170301286,1.1362770462409941,-0.33046041702080176,0.012277800350058321,-0.19718585224717522
66,6117,6117,6130,2011-10-10,2011-10-10,2011-10-27,14,14,0.4890166669605133,0.1952237054654715,-0.20847345976493425,1.0827908712709344,-0.024156825918640434,0.11665030030802193,-0.10339875305216051
67,6156,6156,6182,2011-12-05,2011-12-05,2012-01-12,21,27,0.400859621378244,0.19630232600380615,-0.12944727365955422,1.0450183334332281,-0.07212888222976932,0.06802951894586506,-0.07911830016999488
68,6251,6251,6251,2012-04-23,2012-04-23,2012-04-23,1,1,0.20418471082645312,0.19660527302799885,-0.06415089879805702,0.9669304437570854,-0.08809747255054276,-0.007836863113881876,-0.0695512821474713
69,6284,6284,6298,2012-06-08,2012-06-08,2012-06-28,8,15,0.2324294885663621,0.1969243915783306,-0.09093165352841759,0.835280435457464,-0.09654548045797229,0.04218040535618517,-0.05576262182142688
70,6876,6876,6883,2014-10-16,2014-10-16,2014-10-27,7,8,0.20894852175956657,0.19312925951635365,-0.10101394694367438,0.8898309123511986,-0.10899015791276129,0.01682412831849689,-0.04766293254331888
71,7095,7095,7109,2015-08-31,2015-08-31,2015-09-21,12,15,0.2349888791432638,0.19221227777063682,-0.10522457169316246,0.9243194390879128,0.006965314453706656,0.042064374763858936,-0.09713293070125406
72,7119,7119,7133,2015-10-05,2015-10-05,2015-10-23,10,15,0.21482653453120243,0.19279709879179804,-0.11896897669393414,0.9654025150829176,0.03164268627139066,0.04576532977144776,-0.06265872375352455
73,7194,7194,7223,2016-01-22,2016-01-22,2016-03-04,18,30,0.2375992651802449,0.19327736876425908,-0.1714009693210693,1.0719110400308698,-0.04332233089223553,-0.00489658071785648,-0.082251932670248
74,7713,7713,7713,2018-02-13,2018-02-13,2018-02-13,1,1,0.21241440541696477,0.19087721430131446,-0.07186892736743422,1.2096144008099918,-0.04761039593001892,-0.008140958715960878,-0.07631360254551112
75,7894,7894,7916,2018-10-31,2018-10-31,2018-12-03,12,23,0.2545638048948759,0.1906443529234886,-0.13174780985207524,0.8987892812922815,0.0046437195545310506,0.028665334187077285,-0.0791047564777907
76,7936,7936,7949,2019-01-03,2019-01-03,2019-01-23,14,14,0.3054089187977705,0.1913138160313621,-0.2354847048685912,0.5597614252256735,-0.3235962768383086,0.0007667328537266371,-0.08790294515453212
77,8043,8043,8043,2019-06-07,2019-06-07,2019-06-07,1,1,0.2068799122546783,0.19142738925999903,-0.06228560106007497,0.8772343000015081,0.04853627466227467,0.03282306008011027,-0.05864049878398525
78,8088,8088,8106,2019-08-12,2019-08-12,2019-09-06,8,19,0.19619765324392002,0.19117917096837433,-0.07474395967751923,1.1697240944783576,-0.006158692808276273,0.004601440868262863,-0.05410541294025606
79,8243,8243,8269,2020-03-24,2020-03-24,2020-04-30,19,27,1.079449043247201,0.19121798562091227,-0.3569472381700788,1.1973738810044874,-0.37144854870081834,-0.009051150055177537,-0.2753031316911807
80,8275,8275,8296,2020-05-08,2020-05-08,2020-06-09,15,22,0.4387959118530346,0.19198013036660416,-0.2202485324388198,0.5960680225836422,-0.389311226429268,0.053415628101981305,-0.07454560620026651
81,8303,8303,8318,2020-06-18,2020-06-18,2020-07-10,12,16,0.428797442170427,0.19249915487261676,-0.16310601040341077,0.6829807357058648,-0.4231885839368555,0.05092898034481941,-0.0825871622380161
82,8534,8534,8538,2021-05-19,2021-05-19,2021-05-25,4,5,0.22341157746613788,0.19573806292669058,-0.07055847671989735,1.0316652357556804,-0.07699331355833733,0.027030046223507576,-0.04855506775316787
83,8581,8581,8585,2021-07-27,2021-07-27,2021-08-02,2,5,0.21551867652088294,0.19591621281829855,-0.07132537063008182,0.9928495222779071,-0.09030348361174284,-0.0011262777259677392,-0.0685321925532385
84,8676,8676,8693,2021-12-09,2021-12-09,2022-01-04,10,18,0.2610492890916865,0.19591688088947837,-0.09110261427740973,1.347683949273132,-0.04198325927357338,0.006266780251110937,-0.08068226904076425
85,8699,8699,8723,2022-01-12,2022-01-12,2022-02-16,10,25,0.22345362963416493,0.19632381684672118,-0.10917248663386192,0.6717732408687006,-0.11939610366446249,-0.008210459710073614,-0.04564996826778245
86,8733,8733,8752,2022-03-03,2022-03-03,2022-03-30,12,20,0.27647368110241066,0.19694538374900278,-0.16797940018176294,1.1496611550292355,-0.0016777385709205173,0.018072093119854138,-0.06587051945698974
87,8762,8762,8775,2022-04-13,2022-04-13,2022-05-03,4,14,0.21800281538233,0.19766203949701228,-0.17097194134455562,0.8071875426087585,-0.03716657469174259,0.00403757067487831,-0.056500057702760564
88,8784,8784,8800,2022-05-16,2022-05-16,2022-06-08,12,17,0.3596072170292969,0.19835733805332162,-0.23505871857119576,0.9070395584742221,-0.1590809663329219,0.012043546943714567,-0.12654603574635637
