model,group,horizon,n_samples,n_forecasts,rmse,qlike,mz_alpha,mz_beta,mz_r2,fold
har,L10,path,30,300,0.49592183135244716,0.7800556104080235,-0.455358959810399,0.9181162325777654,0.21778234274883412,8
har,Controls,path,270,2700,0.5052492137193167,0.5798764985084663,-0.1550752698879754,1.0037612207474738,0.26102338762192157,8
har,Pooled,path,360,3600,0.5489691558618351,0.9825853149535655,0.008849332874695947,1.0144291854940484,0.2138840577981923,8
persistence,Transition,path,90,900,0.781148472828447,3.346416339175271,-2.820846290856363,0.36505223180558016,0.06424915647896923,8
persistence,L1,path,30,300,0.884466911936979,4.816839125328327,-1.5385240800860895,0.5608326345253267,0.13958801967411316,8
persistence,L5,path,30,300,0.8335086408395704,3.978453323360579,-3.1906232258216494,0.28952102944061375,0.06254394884610492,8
persistence,L10,path,30,300,0.5946094828886277,1.2439565688369048,-3.25458818614338,0.33921553809876365,0.04763895419522701,8
persistence,Controls,path,270,2700,0.5825483361919228,0.8715210837312228,-2.84399703281278,0.45422087323364935,0.13786791339960636,8
persistence,Pooled,path,360,3600,0.6380204990049589,1.4902448975922347,-2.8455835253881165,0.43044043083987665,0.10052473135292261,8
sequence_ridge,Transition,path,90,900,0.6626538243305442,2.1867985949046123,0.1168404541619795,0.968840913313442,0.16119311329049124,8
sequence_ridge,L1,path,30,300,0.7845900409893053,3.391871368133847,1.0005902468166445,1.0872564458502658,0.20860921130587762,8
sequence_ridge,L5,path,30,300,0.6767822077193416,2.4089706454274906,0.3286315739950219,1.0077953964368362,0.17518129286039785,8
sequence_ridge,L10,path,30,300,0.49367457256235275,0.7595537711524994,-0.4471156331331564,0.9193994763958071,0.22421364818465728,8
sequence_ridge,Controls,path,270,2700,0.4970297059565514,0.5949928302507199,0.13548636702265315,1.0587504503695957,0.26913738826139133,8
sequence_ridge,Pooled,path,360,3600,0.5431909601396325,0.992944271414193,0.3465772661214387,1.0800902339584029,0.22789225760501697,8
