model,protocol,n_folds_regression,n_folds_q90_valid,n_folds_q95_valid,test_rmse_median,test_rmse_mean,test_rmse_std,test_qlike_median,test_qlike_mean,test_qlike_std,test_mz_alpha_median,test_mz_alpha_mean,test_mz_alpha_std,test_mz_beta_median,test_mz_beta_mean,test_mz_beta_std,test_mz_r2_median,test_mz_r2_mean,test_mz_r2_std,q90_test_ap_median,q90_test_ap_mean,q90_test_ap_std,q90_test_auc_median,q90_test_auc_mean,q90_test_auc_std,q90_test_n_pos_median,q90_test_n_pos_mean,q90_test_n_pos_std,q90_test_f1_median,q90_test_f1_mean,q90_test_f1_std,q90_test_precision_median,q90_test_precision_mean,q90_test_precision_std,q90_test_recall_median,q90_test_recall_mean,q90_test_recall_std,q90_test_called_rate_median,q90_test_called_rate_mean,q90_test_called_rate_std,q95_test_ap_median,q95_test_ap_mean,q95_test_ap_std,q95_test_auc_median,q95_test_auc_mean,q95_test_auc_std,q95_test_n_pos_median,q95_test_n_pos_mean,q95_test_n_pos_std,q95_test_f1_median,q95_test_f1_mean,q95_test_f1_std,q95_test_precision_median,q95_test_precision_mean,q95_test_precision_std,q95_test_recall_median,q95_test_recall_mean,q95_test_recall_std,q95_test_called_rate_median,q95_test_called_rate_mean,q95_test_called_rate_std
rydberg_memoryless,exact,5,5,4,0.07500547426039651,0.09438133647499052,0.045307580018851955,-2.29831635272402,-2.346822714268523,0.47245372052712203,-0.07820972758542616,-0.09634727312604488,0.17843654643485965,1.8410636243481726,1.7485590098942023,1.2135389412059725,0.2310593154549173,0.24435874670990101,0.1573361395939071,0.4554875458163287,0.3915276416877803,0.24256438283537954,0.8359273280852512,0.7662414789316216,0.13114325799687357,82.0,92.2,55.75123317021786,0.28874734607218683,0.3043013850376751,0.1898037938947354,0.24193548387096775,0.3648306240151829,0.3141406197875957,0.48125,0.4969640653676164,0.3093108906913413,0.2081949058693245,0.21522163094503083,0.1503929905386909,0.29311323625077956,0.3025780542415386,0.24302706171664584,0.7837266081731666,0.793708684088378,0.05873231758374746,43.0,47.4,54.61043856260449,0.27608915906788245,0.28944080710828385,0.2126822098949672,0.31666666666666665,0.3723301555202465,0.3316151493698466,0.4027103898276727,0.4237389158440689,0.250473557910081,0.0664451827242525,0.1220008403649585,0.14241694084458484
