episode_id,branch_idx,branch_date,event_day,event_idx,event_type,day_in_state,event_today,y_recovery,cumulative_return,distance_to_recovery,distance_to_relapse,downside_shock_pressure
25,3999,2009-03-17,17,4016,recovery,6,0,1,0.04928896842364083,0.20640474158549912,0.7935952584145008,0.057372339269063335
25,3999,2009-03-17,17,4016,recovery,7,0,1,0.07067455791048238,0.10505199547833731,0.8949480045216626,0.048214452771351356
25,3999,2009-03-17,17,4016,recovery,8,0,1,0.051350003756651,0.1966368747257617,0.8033631252742383,0.0412576884668757
25,3999,2009-03-17,17,4016,recovery,9,0,1,0.015021481213330024,0.3688086787364498,0.6311913212635502,0.11726272471031933
25,3999,2009-03-17,17,4016,recovery,10,0,1,0.02442506164322733,0.32424228039629266,0.6757577196037072,0.09346504717539172
25,3999,2009-03-17,17,4016,recovery,11,0,1,0.04426359395384094,0.2302215039452383,0.7697784960547617,0.09448014397514339
25,3999,2009-03-17,17,4016,recovery,12,0,1,0.07479662857650249,0.0855162617588635,0.9144837382411364,0.09995222885965384
25,3999,2009-03-17,17,4016,recovery,13,0,1,0.08548942331992304,0.03483988870528364,0.9651601112947162,0.0783357311431552
25,3999,2009-03-17,17,4016,recovery,14,0,1,0.0769857315565512,0.07514144376865452,0.9248585562313454,0.00393783154839307
25,3999,2009-03-17,17,4016,recovery,15,0,1,0.05186568948206016,0.19419288484039324,0.8058071151596067,0.04792592448475028
25,3999,2009-03-17,17,4016,recovery,16,0,1,0.06320223759792909,0.14046557077097022,0.8595344292290297,0.04765734356187819
25,3999,2009-03-17,17,4016,recovery,17,1,1,0.10545602327757564,-0.05978783887624437,1.0597878388762443,0.047555983483962484
26,4228,2010-02-11,15,4243,recovery,1,0,1,-0.0008325922457909085,0.4481825785010199,0.55181742149898,0.017252265433660128
26,4228,2010-02-11,15,4243,recovery,2,0,1,0.01489012798994116,0.29366229173538927,0.7063377082646107,0.0013263174112758125
26,4228,2010-02-11,15,4243,recovery,3,0,1,0.019698649873240992,0.24640493618964235,0.7535950638103577,0.0013794593924985517
26,4228,2010-02-11,15,4243,recovery,4,0,1,0.025710207218936798,0.18732434765039724,0.8126756523496027,0.00021538899133455216
26,4228,2010-02-11,15,4243,recovery,5,0,1,0.027837540739704014,0.16641726663982023,0.8335827333601797,0.00024356910044721425
26,4228,2010-02-11,15,4243,recovery,6,0,1,0.02802215902029226,0.16460286879829145,0.8353971312017086,0.0
26,4228,2010-02-11,15,4243,recovery,7,0,1,0.015536895299715026,0.2873059698853211,0.7126940301146789,0.06061378509251894
26,4228,2010-02-11,15,4243,recovery,8,0,1,0.024877614973146,0.19550692615141604,0.8044930738485839,0.05902748675438472
26,4228,2010-02-11,15,4243,recovery,9,0,1,0.023489961230161116,0.20914455698644957,0.7908554430135505,0.06024580403670038
26,4228,2010-02-11,15,4243,recovery,10,0,1,0.024137935195363447,0.20277637632696174,0.7972236236730382,0.0636114037459467
26,4228,2010-02-11,15,4243,recovery,11,0,1,0.03477339614377062,0.09825283008350066,0.9017471699164994,0.06395230384371407
26,4228,2010-02-11,15,4243,recovery,12,0,1,0.037640409442319944,0.07007629889738233,0.9299237011026177,0.000860637647649563
26,4228,2010-02-11,15,4243,recovery,13,0,1,0.03856470750069074,0.06099245088030786,0.9390075491196921,0.0009229244075901924
26,4228,2010-02-11,15,4243,recovery,14,0,1,0.04171890479126672,0.02999352305180657,0.9700064769481934,0.0
26,4228,2010-02-11,15,4243,recovery,15,1,1,0.05659817288234992,-0.11623745592801002,1.11623745592801,0.0
27,4301,2010-05-27,96,4397,recovery,1,0,1,-0.012558761040975197,0.518566784475487,0.4814332155245129,0.04525041815808999
27,4301,2010-05-27,96,4397,recovery,2,0,1,-0.0291626045732426,0.6224393394200523,0.3775606605799477,0.0592172982242251
