model,protocol,n_folds_regression,n_folds_q90_valid,n_folds_q95_valid,test_rmse_median,test_rmse_mean,test_rmse_std,test_qlike_median,test_qlike_mean,test_qlike_std,test_mz_alpha_median,test_mz_alpha_mean,test_mz_alpha_std,test_mz_beta_median,test_mz_beta_mean,test_mz_beta_std,test_mz_r2_median,test_mz_r2_mean,test_mz_r2_std,q90_test_ap_median,q90_test_ap_mean,q90_test_ap_std,q90_test_auc_median,q90_test_auc_mean,q90_test_auc_std,q90_test_n_pos_median,q90_test_n_pos_mean,q90_test_n_pos_std,q90_test_f1_median,q90_test_f1_mean,q90_test_f1_std,q90_test_precision_median,q90_test_precision_mean,q90_test_precision_std,q90_test_recall_median,q90_test_recall_mean,q90_test_recall_std,q90_test_called_rate_median,q90_test_called_rate_mean,q90_test_called_rate_std,q95_test_ap_median,q95_test_ap_mean,q95_test_ap_std,q95_test_auc_median,q95_test_auc_mean,q95_test_auc_std,q95_test_n_pos_median,q95_test_n_pos_mean,q95_test_n_pos_std,q95_test_f1_median,q95_test_f1_mean,q95_test_f1_std,q95_test_precision_median,q95_test_precision_mean,q95_test_precision_std,q95_test_recall_median,q95_test_recall_mean,q95_test_recall_std,q95_test_called_rate_median,q95_test_called_rate_mean,q95_test_called_rate_std
rydberg_multi_lb_memoryless,exact,5,5,4,0.07502868976077791,0.09369654103137168,0.04413348056262382,-2.291273882606711,-2.354472322669652,0.4499217103649749,-0.054949017276996616,-0.07840121054017438,0.16904802668581215,1.6777980266074384,1.621908036766515,1.144339598146423,0.232530434089404,0.2504777828012442,0.16966595595812417,0.4863454030806239,0.4001296634862298,0.2479500272481062,0.8376800272419526,0.7838422632491453,0.114271698631568,82.0,92.2,55.75123317021786,0.39097744360902253,0.3312222852958253,0.21362708819390083,0.31645569620253167,0.4310807657492212,0.32788719104108316,0.49375,0.4661283153288781,0.2176995575058798,0.1747787610619469,0.16496682640951008,0.1060652561093104,0.2997657257120486,0.30968844712816157,0.250082723508742,0.7851931832078163,0.7973966072266219,0.04651518933563506,43.0,47.4,54.61043856260449,0.2924263674614306,0.3047668696281512,0.22742856991403326,0.3415682062298604,0.3955678805810358,0.3491842963086288,0.4251296637108918,0.4766152194523451,0.3228286983369253,0.06533776301218161,0.14080523133311773,0.18189510143043167
