market_key,market,episode_id,branch_date,landmark_date,event_type,y_recovery,event_day,current_return_5d_from_branch,distance_to_recovery_barrier,distance_to_relapse_barrier,barrier_width,stress_ratio,drawdown_120d,rv_ratio_5_20_branch,return_5d_branch,rv_5d_change_5d_branch,worst_return_5d_in_prior_window,downside_shock_pressure_day5
nikkei_225,Nikkei 225,11,1961-12-26,1962-01-08,recovery,1,10,0.01950187298046946,0.031564909147063634,0.08449595932460248,0.1160608684716661,1.3302673092755521,-0.23549793959797571,0.7132778070113414,0.10612016345935604,0.03189228521402179,-0.052585096723224645,0.062463964736745
nikkei_225,Nikkei 225,12,1962-04-30,1962-05-08,recovery,1,7,0.014059575455956708,0.027036283655837302,0.06636339614369453,0.09339967979953184,1.0679691163047773,-0.132938305152979,0.7781611602115264,0.025399286973080137,-0.09266382533271766,-0.05748995464571216,0.01715740184489387
nikkei_225,Nikkei 225,13,1962-10-08,1962-10-15,relapse,0,15,-0.04143036821136192,0.09509648167097928,0.026871958009969263,0.12196843968094856,1.4043952429937006,-0.10720145239376011,1.189282307189697,0.05096949554663155,-0.016771640836912682,-0.05917429660911111,0.1477729915974161
nikkei_225,Nikkei 225,15,1963-08-05,1963-08-12,relapse,0,79,0.008004771246056697,0.05987904329359521,0.09440235338743183,0.15428139668102703,1.7809312879965602,-0.14849758622588505,0.922610088496154,0.028379692107846743,-0.12179253325068884,-0.06019877593649525,0.020889443417737557
nikkei_225,Nikkei 225,16,1963-09-13,1963-09-20,relapse,0,10,-0.007289581338671747,0.04906763511686088,0.045882487106296235,0.09495012222315712,1.088701392428282,-0.1564456028928577,0.8933577204185095,0.05437956554148915,0.08651793458297768,-0.060180645514999576,0.10520332296927384
nikkei_225,Nikkei 225,17,1963-12-09,1963-12-16,recovery,1,24,-0.03379274734877069,0.0793561524378839,0.024197040946464285,0.10355319338434818,1.1838731758370538,-0.2125740449993433,0.8050396381039746,0.0012320411708888201,-0.05985532845321989,-0.05410568309322361,0.11930874959005229
nikkei_225,Nikkei 225,19,1966-07-25,1966-08-01,relapse,0,85,0.016927490516526422,0.02311270744121713,0.06788774246274548,0.09100044990396261,1.0620629106900341,-0.07411580318871047,0.678562725310936,0.024987017505320175,-0.10547454486488377,-0.053264238720678314,0.003496430965094313
nikkei_225,Nikkei 225,20,1967-08-24,1967-08-31,relapse,0,59,-0.00608483233399959,0.047821559448637696,0.04703463853917617,0.09485619798781386,1.1270397019988385,-0.10295230885692652,1.3233723542912845,-0.0073752085906360065,-0.030961878104303286,-0.05506439240930483,0.04601828489253074
nikkei_225,Nikkei 225,21,1967-11-28,1967-12-05,recovery,1,50,0.0027983100402109162,0.04417890800152138,0.06258749663877929,0.10676640464030067,1.2685886996221112,-0.14632236824496136,0.6674726656435132,0.0019144017458740947,-0.2508753292918242,-0.06629356387983965,0.048741644842483556
nikkei_225,Nikkei 225,22,1968-10-22,1968-10-29,recovery,1,60,0.02451031495059719,0.02759459284052778,0.09082565213930169,0.11842024497982948,1.421883258165539,-0.0674429783579712,0.6970751151555359,0.011006592709586371,-0.17977006909330787,-0.07213136742195836,0.000777184114335463
nikkei_225,Nikkei 225,23,1969-06-19,1969-06-26,recovery,1,62,0.016068910197597708,0.03459975974659233,0.08055630830838502,0.11515606805497736,1.3994771826828256,-0.06019935060775816,1.3371734958033163,-0.009704204582712705,-0.03691385818954962,-0.06660819376314553,0.05008392767484159
nikkei_225,Nikkei 225,24,1969-08-04,1969-08-11,recovery,1,20,-0.0005004951707541228,0.03923870963632343,0.04880268687633408,0.08804139651265751,1.0604914019426197,-0.07462098256298066,0.9672209840116986,0.001673265976020133,0.030175801195997554,-0.04042568754106224,0.06928731147109747
nikkei_225,Nikkei 225,25,1970-05-08,1970-05-15,relapse,0,7,-0.07844184538972121,0.15912505255183373,0.024245872816603814,0.18337092536843758,2.2193525468906046,-0.13569413482215076,0.7296977512673907,0.03541484097668146,-0.317009695724575,-0.14178829218070188,0.14699868337559846
nikkei_225,Nikkei 225,27,1970-10-06,1970-10-13,relapse,0,41,5.72967398153601e-05,0.03920096576039814,0.050022358103723435,0.08922332386412157,1.0717978797176657,-0.16314306834755155,0.8269893952782023,0.03571495733024577,-0.051889735217120425,-0.040332036203078125,0.013066595709531515
nikkei_225,Nikkei 225,28,1971-08-27,1971-09-03,recovery,1,78,0.03510071939272841,0.07313974999658625,0.17286131679731068,0.24600106679389694,2.989854822602682,-0.1688576875137474,1.0727608709580796,-0.007334571791303368,-0.19553864869690407,-0.211090342517946,0.000705643203814285
nikkei_225,Nikkei 225,30,1973-03-12,1973-03-19,relapse,0,24,0.02398097350880879,0.03832965436507211,0.1032854089846572,0.14161506334972931,1.732051784248941,-0.06645658184911951,0.5118970102723608,0.04745969489818869,-0.25216490971477923,-0.07228318160722047,0.010606856069462357
nikkei_225,Nikkei 225,31,1973-05-01,1973-05-09,recovery,1,51,0.009230300458141771,0.054545403030759845,0.09039937762583473,0.14494478065659458,1.7674598823547394,-0.14274759596547593,0.9963513445123474,0.02188687154115243,-0.10383527618889193,-0.09436647824049516,0.007184954338939885
nikkei_225,Nikkei 225,32,1973-10-02,1973-10-09,relapse,0,36,-0.02463893646627724,0.06893131790077739,0.0317331853594502,0.10066450326022758,1.2287317204678099,-0.10085785390133217,0.9217667402799116,0.029464722833981938,-0.03528971247794124,-0.055493936224527474,0.11365194937100309
nikkei_225,Nikkei 225,33,1973-11-20,1973-11-28,relapse,0,13,-0.020083793160118768,0.06151667302647453,0.03264896303342492,0.09416563605989944,1.1482576490060614,-0.1329937051676181,0.9527475744717039,0.0030438746969245756,-0.06597075735888605,-0.05775581112943229,0.25379089007824607
nikkei_225,Nikkei 225,34,1974-01-04,1974-01-11,recovery,1,20,-0.02068228775356873,0.08890427437975434,0.06614569522521295,0.1550499696049673,1.8848430734246615,-0.16865271068169618,0.9774491771569549,0.05569966262814674,-0.15493748398146362,-0.07966495858624079,0.07250928797273308
nikkei_225,Nikkei 225,35,1974-08-12,1974-08-19,relapse,0,8,-0.012331809823028839,0.052008719797338614,0.03816607559881996,0.09017479539615858,1.0995755875776376,-0.10282564556162677,1.1880530304710875,0.0064558969527972465,-0.02592581308308564,-0.06213427913840697,0.12018331024650111
nikkei_225,Nikkei 225,36,1974-09-20,1974-09-30,relapse,0,7,-0.024322768848478504,0.06883117507703071,0.03232429362422429,0.101155468701255,1.2295748100918982,-0.15344177555846916,0.9222244688624085,-0.0077579564514014265,0.07763194136893864,-0.058960714803481196,0.10622231118773817
nikkei_225,Nikkei 225,37,1974-11-05,1974-11-12,recovery,1,16,0.06036292509646435,0.029554636409447693,0.17480345792217056,0.20435809433161825,2.472442213494597,-0.25593703408632307,0.8607369477130993,0.04444907999350178,0.02456969499712003,-0.12554685387802422,0.0
nikkei_225,Nikkei 225,38,1975-01-14,1975-01-22,recovery,1,10,0.011878820447370098,0.026875944510052603,0.061203066756817165,0.08807901126686976,1.0562985187252971,-0.18246958217918785,1.2514083642766014,-0.005581225393656908,-0.07272783354694809,-0.062960801434226,0.038010075144420306
nikkei_225,Nikkei 225,39,1975-10-08,1975-10-16,recovery,1,12,0.020159055307868323,0.022003981403417243,0.07382110203132268,0.09582508343473992,1.1611167000593654,-0.09092303243276412,1.0176592908148885,0.06970491464601203,-0.03496692335487395,-0.04101641613073603,0.008537271475550275
nikkei_225,Nikkei 225,40,1977-12-02,1977-12-09,recovery,1,56,-0.022714681440443196,0.07151083228304836,0.03938951054105429,0.11090034282410266,1.3810751316808383,-0.06466956020160186,1.1308745203357555,0.062128825941302424,-0.0070851256356446735,-0.0644887620003356,0.07614625912626916
nikkei_225,Nikkei 225,41,1981-10-06,1981-10-13,recovery,1,20,0.010279762483663024,0.04659963319545625,0.0826717206207239,0.12927135381618016,1.6876228039656225,-0.06398815833119265,0.6943818964129276,0.019959367321424892,-0.33836716256812793,-0.06671282732633443,0.002084969749196925
nikkei_225,Nikkei 225,42,1981-11-11,1981-11-18,relapse,0,90,0.01847716787921705,0.047998117017555755,0.10308207592965515,0.15108019294721092,1.960570755639446,-0.06121978167234898,0.10518454425311763,-0.005819745227070072,-0.532293758136312,-0.06974106243248812,0.00374060471188486
nikkei_225,Nikkei 225,43,1982-03-23,1982-03-30,recovery,1,30,0.013529544365859847,0.03336355650005587,0.07321167274066165,0.10657522924071752,1.3830326772674042,-0.10602887036297659,0.7914718767121899,0.02580417297212989,-0.06887983989032989,-0.05714476641569455,0.0027495175079535563
nikkei_225,Nikkei 225,44,1984-05-25,1984-06-01,recovery,1,66,-0.0225692903836483,0.06450232319316337,0.03080002410118906,0.09530234729435244,1.2701805636134034,-0.09366231166556449,1.139301412899632,0.0015018025436521754,-0.019035932122030613,-0.0674776018941401,0.12378678448983697
nikkei_225,Nikkei 225,46,1986-09-23,1986-09-30,relapse,0,18,0.008278974150443652,0.03517952787405771,0.06358979490889992,0.09876932278295764,1.3338297450768082,-0.06494917932276767,0.5594804563684732,0.013825271409217521,-0.18114390417932236,-0.07137880346215297,0.0649942860328021
nikkei_225,Nikkei 225,47,1986-10-29,1986-11-05,recovery,1,10,0.012620119851757483,0.04069000364621107,0.08046936794008108,0.12115937158629216,1.6309771896028602,-0.12836795575033833,0.9725694857501594,0.042443637951800284,0.1176866709791807,-0.07020961570322548,0.02530580167155484
nikkei_225,Nikkei 225,48,1987-07-13,1987-07-20,relapse,0,7,-0.032729483070949805,0.07730026511042615,0.02399696679747463,0.10129723190790078,1.3576702115728339,-0.06985925639678792,0.9153330481893844,0.010300815040920952,-0.05953696530213498,-0.04429934981816963,0.2701095781724146
nikkei_225,Nikkei 225,49,1987-10-27,1987-11-04,recovery,1,107,0.009878274365271444,0.14948810149927183,0.21270820728378104,0.36219630878305287,4.845651859494155,-0.1430386734733321,1.253964040730226,0.04134589003698608,-0.2051247488866036,-0.1864410686024165,0.020573803532571062
nikkei_225,Nikkei 225,50,1988-01-14,1988-01-22,recovery,1,19,0.012074598571469641,0.045919139593244306,0.08588481078110556,0.13180395037434986,1.7549075946822392,-0.15171938604908797,0.6722914491634613,-0.008303903272461,-0.3251669858860393,-0.06936570978783152,0.007271141997020182
ftse_100,FTSE 100,1,1988-04-07,1988-04-14,recovery,1,40,0.014877910278251028,0.02084634777696783,0.060345147803075025,0.08119149558004285,1.0039766970896558,-0.23497979929623358,0.6844274499355536,-0.002325516490027546,-0.10982928796573577,-0.05274943381627395,0.07852167979409838
ftse_100,FTSE 100,2,1989-10-23,1989-10-30,recovery,1,29,-0.035392976206786275,0.07524526867517273,0.015328123298432847,0.09057339197360559,1.2112040293906066,-0.09740313272877177,0.9957328220148587,0.012083489929507252,-0.06688556888694414,-0.043997046055221034,0.2947894650253598
russell_2000,Russell 2000,1,1989-10-24,1989-10-31,relapse,0,61,-0.013489632422243103,0.05071112696447934,0.033883178813330285,0.08459430577780963,1.8347268195446396,-0.060958070583029156,0.9995341772508708,-0.0013539369250059607,-0.07962385996677945,-0.05977795633175109,0.08430443043505488
russell_2000,Russell 2000,2,1990-02-06,1990-02-13,recovery,1,21,0.008221797323135771,0.022318466719806276,0.04709122428688019,0.06940969100668647,1.3315518619717581,-0.13209425821440424,0.44014028559266766,0.027657487877499776,-0.027241288048548758,-0.04978186576726262,0.015844929044777835
nikkei_225,Nikkei 225,51,1990-03-05,1990-03-12,relapse,0,10,-0.014092692612246216,0.07022089206821314,0.05734319760443894,0.1275640896726521,1.7285373944664686,-0.13029825621269686,1.0898204820876038,0.01558324906265618,-0.025591285108624462,-0.11070216551825851,0.08449639613954665
nikkei_225,Nikkei 225,52,1990-04-09,1990-04-16,relapse,0,87,-0.06364742599249362,0.16377726170992113,0.06379054673877776,0.2275678084486989,3.0785273857357023,-0.2188808833003092,0.8190100208891716,0.08209607797449081,-0.05404239405709954,-0.12846031429095284,0.09284709907087842
russell_2000,Russell 2000,3,1990-08-13,1990-08-20,relapse,0,6,-0.04161680627576114,0.08235637807003054,0.010233557826036278,0.09258993589606683,1.8533843653426232,-0.11983616149795218,0.8170310576162846,0.00941796361088798,-0.07264753877609267,-0.0832742278299694,0.23507109200256193
nikkei_225,Nikkei 225,53,1990-08-30,1990-09-06,relapse,0,19,-0.07238227095016891,0.1839735243742393,0.06964296068046608,0.25361648505470535,3.4074466500935263,-0.23070657328842448,0.8738438226034739,0.07825988395262407,0.09565589185190876,-0.1489206560235452,0.11639651787706987
ftse_100,FTSE 100,3,1990-08-31,1990-09-07,relapse,0,14,-0.01844830774921402,0.06016038511213118,0.03463979071268054,0.09480017582481173,1.2759003762521153,-0.10443064182194606,0.6324378455113007,0.041442524843051665,-0.015949519860049513,-0.06849154102255461,0.1269126089977324
nikkei_225,Nikkei 225,54,1990-10-09,1990-10-17,recovery,1,98,0.015503225990429526,0.1122431106513061,0.17808947262536576,0.2903325832766719,3.891586262275089,-0.29215605935075695,0.6575970102925105,0.025724838555772678,-0.7651172353236473,-0.16198943645266084,0.05937948178158756
russell_2000,Russell 2000,5,1990-11-02,1990-11-09,recovery,1,8,0.007977397374106632,0.02581419774961609,0.05098488207702646,0.07679907982664255,1.3655667997513632,-0.29584552369806905,0.8751123837218983,-0.00439451807916047,0.026794863788289727,-0.06218197228521394,0.06157366294408713
nikkei_225,Nikkei 225,55,1990-11-22,1990-11-30,recovery,1,51,-0.04041190960108165,0.10714350482633174,0.044519211594691174,0.15166271642102291,2.0290173231074893,-0.29501303005196966,1.0101879513095675,-0.0037195251184254374,-0.11687099351560287,-0.06959878072985148,0.12820235037402844
nikkei_225,Nikkei 225,56,1991-01-04,1991-01-11,recovery,1,29,-0.03440748708514374,0.09700259408078352,0.045259012727488696,0.1422616068082722,1.8977813449549854,-0.2744188822715834,0.5157803622691092,-0.0020926040625663944,-0.11695148774568268,-0.07746453082921434,0.36527451548083406
nikkei_225,Nikkei 225,57,1991-06-26,1991-07-03,relapse,0,8,-0.01653217696594933,0.05653514792042249,0.03438069515792559,0.09091584307834807,1.2064133250625075,-0.12452724822088401,1.0455389935368677,-0.00964642754329681,-0.0806214299214052,-0.052049135697030735,0.20490919249575976
nikkei_225,Nikkei 225,58,1991-08-26,1991-09-02,recovery,1,14,0.04060434590712325,0.027590107608746306,0.12739728674550266,0.15498739435424896,2.0473955918540847,-0.2046140794661344,1.0503024576413507,0.006295633029495207,-0.15521508827005964,-0.06883123103927424,0.00010733597154862692
russell_2000,Russell 2000,6,1991-12-02,1991-12-09,recovery,1,18,0.00022643645626940767,0.03382050418791278,0.04355890636704673,0.0773794105549595,1.3196107799774353,-0.06057221867687723,0.4628994588333067,-0.004067572412340681,-0.10317901798549176,-0.05729608076130788,0.018330217649489562
nikkei_225,Nikkei 225,60,1991-12-27,1992-01-09,relapse,0,49,0.030142637355976554,0.0367958776238092,0.11533711096661296,0.15213298859042218,1.9946011414687939,-0.1104166633627095,0.9689686007848846,0.02008372532266911,-0.14163123899544816,-0.05282995220610509,0.16197673335773
nikkei_225,Nikkei 225,61,1992-02-25,1992-03-03,relapse,0,22,0.0012442005084289942,0.048660852870035354,0.06475972299011087,0.11342057586014623,1.4819128534610817,-0.16638979505421392,1.123119210046054,0.007328379685283437,-0.029613786439222634,-0.056823596351726735,0.11291708579003214
russell_2000,Russell 2000,7,1992-04-15,1992-04-23,relapse,0,8,-0.024889823717948678,0.05321275505055113,0.011157543432636266,0.0643702984831874,1.0916148338556229,-0.06081557781854097,0.7808942891194188,0.033766862470817394,-0.027162974657536434,-0.04719789559136789,0.1953187089514796
nikkei_225,Nikkei 225,62,1992-04-20,1992-04-27,recovery,1,14,0.022210298417935093,0.07382388400009911,0.14443562149543315,0.21825950549553225,2.8330906510901377,-0.3231634887884838,0.8617447466401497,-0.009635725236808668,-0.3873830692878872,-0.09684613697143263,0.018888239532221053
nikkei_225,Nikkei 225,63,1992-05-22,1992-06-01,relapse,0,17,-0.011903298391965245,0.07472188282671816,0.06804762725226571,0.14276951007898386,1.8492682335864636,-0.23444972056007307,1.014525336134472,0.008085395113742067,-0.05504549974372669,-0.06377449436203264,0.12058428618676813
nikkei_225,Nikkei 225,64,1992-06-30,1992-07-07,recovery,1,9,0.03183479158686864,0.02846846053067935,0.10858438519102061,0.13705284572169996,1.7710171308403437,-0.32979247247405385,0.9938019809004519,-0.009686051961361741,-0.18607581364653664,-0.09864363255445063,0.021572043525663352
nikkei_225,Nikkei 225,65,1992-07-31,1992-08-07,relapse,0,12,-0.024638786998091855,0.09811770490112771,0.06887983578759013,0.16699754068871786,2.153173411370791,-0.28030969208110323,1.0088188228232535,0.026268008074724847,-0.15734654011349913,-0.09652462829371977,0.0910994039100421
ftse_100,FTSE 100,5,1992-08-17,1992-08-24,recovery,1,22,-0.027355751020579966,0.061883990828275774,0.01658928146194196,0.07847327229021774,1.0656386536355786,-0.13211337570311943,0.9395840593919732,0.021439419162756934,0.10259438437474686,-0.041514515323555656,0.29876669191887617
nikkei_225,Nikkei 225,67,1992-10-08,1992-10-15,recovery,1,107,0.016900569986115332,0.0465465974133657,0.09765151031272755,0.14419810772609326,1.8510478899288278,-0.08318811622516276,0.6244562924909499,-0.001982399940166246,0.0483337345868807,-0.06895698503054426,0.10108941205984233
ftse_100,FTSE 100,6,1992-10-12,1992-10-19,recovery,1,23,0.001955263569529242,0.06183957035635086,0.08314868856610391,0.14498825892245476,1.9444668650311747,-0.06596537365768151,0.32658101298735237,0.04433623094303396,-0.20863391606518217,-0.04543057952407015,0.040307611234199854
nikkei_225,Nikkei 225,68,1992-11-26,1992-12-03,relapse,0,37,-0.012527003771374168,0.06414556313801784,0.053169344513445044,0.11731490765146288,1.5025335803359798,-0.07559733812413172,0.23330364866749212,0.04088388007785859,-0.33239994137076656,-0.04476331691717661,0.11333068182363125
nikkei_225,Nikkei 225,69,1993-01-12,1993-01-20,recovery,1,17,-0.010243359980336875,0.04590318104745151,0.03514186683235447,0.08104504787980599,1.035743981456358,-0.11780011814811042,0.5076893428315282,-0.009636859140428555,-0.14660446188528747,-0.04676042171913686,0.17605095540229485
nikkei_225,Nikkei 225,70,1993-06-29,1993-07-06,recovery,1,22,0.014652501967414189,0.02661126296745908,0.0671700209754347,0.09378128394289378,1.1866581024060672,-0.07271683431391163,0.9786627951432122,0.0002620150816952105,-0.08635355631418959,-0.05984752505460733,0.07879419183579642
nikkei_225,Nikkei 225,71,1993-12-13,1993-12-20,recovery,1,19,0.00443865269490451,0.07610298488945565,0.10694619143863561,0.18304917632809126,2.3150770028703755,-0.18066768141455658,0.8765648850683344,0.028505449887536116,-0.14686022068930243,-0.10960314999715592,0.11609350017782963
nikkei_225,Nikkei 225,72,1994-02-21,1994-02-28,recovery,1,72,0.03110559277795044,0.057648687285530395,0.14406558558601695,0.20171427287154733,2.536362307505481,-0.0829468921809089,0.6805655724242656,-0.0033618892818196855,0.0027277456978234693,-0.06103767585464226,0.0007604499255719722
ftse_100,FTSE 100,7,1994-03-07,1994-03-14,relapse,0,12,-0.02193048791554497,0.055594598669141085,0.020914743952668263,0.07650934262180935,1.0793838938754097,-0.06090390023577541,1.1641767909319582,-0.006692819676976214,-0.03818403134153528,-0.047163892602934965,0.1708118072572402
russell_2000,Russell 2000,8,1994-04-12,1994-04-19,relapse,0,51,-0.028132789933921543,0.06682085065345106,0.02110656007275239,0.08792741072620346,1.6102362660220575,-0.06769219418621808,0.49002931006766454,-0.004855049107256981,-0.23127551134202373,-0.07563634190637991,0.12416709403171386
ftse_100,FTSE 100,8,1994-06-09,1994-06-16,relapse,0,11,0.00039618343292935343,0.030790229489495415,0.0400879816978336,0.07087821118732901,1.0,-0.13959037582024258,0.6357278679597781,0.01600779643882788,-0.1237507302471004,-0.052820916083788916,0.10542538742084459
russell_2000,Russell 2000,9,1994-12-15,1994-12-22,recovery,1,10,0.009991708126036558,0.017866948618980468,0.045448180346967314,0.06331512896594778,1.1784436766852395,-0.07155779668193551,0.8702985263430509,0.02141337659290876,-0.0175909127715497,-0.04036139222057411,0.006415851257772508
nikkei_225,Nikkei 225,73,1995-01-30,1995-02-06,relapse,0,20,-0.004567298462956115,0.061737663588481255,0.06819498442407587,0.12993264801255713,1.6322742763530549,-0.10113182477686322,0.9477872858473597,0.05296438429297723,-0.12215279968042445,-0.08333586273752935,0.01778978984648504
nikkei_225,Nikkei 225,74,1995-03-06,1995-03-13,relapse,0,11,-0.033043204747217336,0.08372691624063214,0.03146333715349241,0.11519025339412456,1.4434846746885661,-0.15425759212817813,1.2273648420556307,0.013709164519307038,-0.006247889948013063,-0.08575010502422309,0.19738447728907654
nikkei_225,Nikkei 225,75,1995-04-10,1995-04-17,relapse,0,43,0.008727291625549194,0.061386982052463526,0.0979636399430199,0.15935062199548344,1.9931512061332497,-0.19153828454812838,0.7240331301909168,0.04957841196266344,-0.2633249584449304,-0.06508805557118436,0.07880650556130002
nikkei_225,Nikkei 225,76,1995-06-01,1995-06-08,relapse,0,8,-0.009764296162061536,0.054360930362790126,0.04699505645704757,0.10135598681983769,1.264895737004716,-0.21052064042995033,1.102317711443449,0.0009706804602913621,-0.009207893949422286,-0.05066576681442925,0.1404773933677968
russell_2000,Russell 2000,10,1996-07-30,1996-08-06,recovery,1,13,0.03750717611787957,0.00891620662625292,0.09659148142859364,0.10550768805484656,1.9622570196777327,-0.14006746935081316,0.7677603644646124,0.005821594665024854,-0.13369233199930236,-0.08146050774347824,0.0
nikkei_225,Nikkei 225,78,1996-11-14,1996-11-21,relapse,0,25,0.005339726423419844,0.03073221550462036,0.051249470695471006,0.08198168620009136,1.007478097786146,-0.07216545785024786,1.1778507714133515,0.012436362728871941,-0.009188820340585324,-0.04119984074249672,0.03544803524551971
nikkei_225,Nikkei 225,79,1997-01-22,1997-01-29,recovery,1,69,0.017842907802205765,0.06073013511946551,0.11784496242978738,0.17857509754925288,2.190357002104973,-0.1664987067549496,1.131439848954516,-0.0043897363565044145,-0.14772589879038883,-0.11236134891328753,0.05454014439474206
nikkei_225,Nikkei 225,80,1997-03-12,1997-03-19,recovery,1,33,0.01707283673398674,0.023211521065763227,0.06834383757003215,0.09155535863579536,1.120568771399929,-0.15866104024097383,0.8064498351685402,-0.004950529602348652,-0.05704764173325322,-0.05290783570896984,0.08717161272398097
spy,SPY,1,1997-04-07,1997-04-14,recovery,1,16,-0.023394717430956113,0.06468746942963173,0.029159694203721935,0.09384716363335366,1.6032494740373167,-0.0664773870734796,0.9162910423851643,0.0117673803258727,-0.1074145900399995,-0.0554798243446254,0.3046603930277706
russell_2000,Russell 2000,11,1997-04-09,1997-04-16,recovery,1,18,-0.01871773426008716,0.047066269810653164,0.017362220076996844,0.06442848988765001,1.2153204618487217,-0.06453527586672048,0.8886891688379495,0.026121978468852447,-0.01787495182376475,-0.046269996544295644,0.23034830846189241
nikkei_225,Nikkei 225,81,1997-08-18,1997-08-25,relapse,0,21,-0.020215743838328692,0.06754704067293049,0.040024088496619044,0.10757112916954953,1.3109314874674576,-0.07929812142215087,0.8859606963586099,0.011457587163373972,-0.1255912348834072,-0.04509287455420896,0.1688243055094116
nikkei_225,Nikkei 225,82,1997-09-22,1997-09-30,relapse,0,21,-0.01723006902796065,0.062288014259510645,0.04011640672128479,0.10240442098079544,1.245456277290919,-0.11990433763823627,0.8955667508573689,0.013024168318718665,-0.0035840973186422598,-0.05568899775535385,0.13133106535752748
ftse_100,FTSE 100,9,1997-11-05,1997-11-12,recovery,1,22,-0.038282093596560984,0.08548852200138479,0.021798815282305678,0.10728733728369047,1.5775132511011407,-0.07925639678847451,0.7808388762643307,0.007464171013138454,-0.18382755982951932,-0.09434621738541438,0.17704343355031796
nikkei_225,Nikkei 225,83,1997-11-05,1997-11-12,relapse,0,32,-0.06164134958247325,0.12948570535013837,0.024706012303645997,0.15419171765378437,1.8714589894271045,-0.20468089900570907,1.1437812811600938,0.008263596626742142,-0.11718243241782128,-0.053552507202836,0.2780189394657203
russell_2000,Russell 2000,12,1997-11-07,1997-11-14,recovery,1,80,-0.01564725885758922,0.08006266447468573,0.06633598465507905,0.14639864912976477,2.7536614680637794,-0.06446551019969471,0.6972352961500805,0.00451364067700144,-0.34279177890793733,-0.07720255977831059,0.08090355021319706
russell_2000,Russell 2000,13,1997-12-19,1997-12-29,recovery,1,6,0.01578458681522754,0.014779239409128248,0.054684002009862176,0.06946324141899042,1.2929696455403836,-0.0971174308376862,1.0545300687111094,-0.006170954479406632,-0.018297572863061856,-0.04931515320650348,0.006703703184386984
nikkei_225,Nikkei 225,85,1998-04-09,1998-04-16,relapse,0,17,-0.03948137048231015,0.10272940380973124,0.04101612647986212,0.14374553028959336,1.7252761465470818,-0.06612060772023598,0.7514041800880708,0.05173432582759574,-0.09208401226337212,-0.07822728508930155,0.1420801339999482
