episode_id,start_idx,branch_idx,end_idx,start_date,branch_date,end_date,candidate_days,calendar_rows,rv_20d,branch_stress_cut,drawdown_120d,rv_ratio_5_20_branch,rv_5d_change_5d_branch,return_5d_branch,worst_return_5d_in_prior_window
21,4647,4647,4661,1967-11-28,1967-11-28,1967-12-18,11,15,0.21438523905432433,0.1689950723336773,-0.14632236824496136,0.6674726656435132,-0.2508753292918242,0.0019144017458740947,-0.06629356387983965
22,4872,4872,4873,1968-10-22,1968-10-22,1968-10-23,2,2,0.23778596473679003,0.16723311380961942,-0.0674429783579712,0.6970751151555359,-0.17977006909330787,0.011006592709586371,-0.07213136742195836
23,5034,5034,5034,1969-06-19,1969-06-19,1969-06-19,1,1,0.2312315494906492,0.16522709505515032,-0.06019935060775816,1.3371734958033163,-0.03691385818954962,-0.009704204582712705,-0.06660819376314553
24,5066,5066,5068,1969-08-04,1969-08-04,1969-08-06,3,3,0.17678572114170502,0.1667017015110797,-0.07462098256298066,0.9672209840116986,0.030175801195997554,0.001673265976020133,-0.04042568754106224
25,5252,5252,5275,1970-05-08,1970-05-08,1970-06-10,12,24,0.3682058958824039,0.16590689766629194,-0.13569413482215076,0.7296977512673907,-0.317009695724575,0.03541484097668146,-0.14178829218070188
26,5281,5281,5294,1970-06-18,1970-06-18,1970-07-07,14,14,0.27325778821800645,0.16728244818539106,-0.17851210321766053,0.473759122749367,-0.14581103367877898,0.025593465879071076,-0.0575709731152827
27,5357,5357,5365,1970-10-06,1970-10-06,1970-10-16,9,9,0.1791590124278745,0.16715746113909907,-0.16314306834755155,0.8269893952782023,-0.051889735217120425,0.03571495733024577,-0.040332036203078125
28,5579,5579,5596,1971-08-27,1971-08-27,1971-09-22,17,18,0.4939662217708625,0.16521411609573158,-0.1688576875137474,1.0727608709580796,-0.19553864869690407,-0.007334571791303368,-0.211090342517946
29,5938,5938,5941,1973-02-09,1973-02-09,1973-02-14,4,4,0.27459716843878973,0.16385596243030112,-0.09631064193412364,1.0594319358679831,-0.09038456041377518,0.004764052280066267,-0.08664447512933826
30,5959,5959,5959,1973-03-12,1973-03-12,1973-03-12,1,1,0.28436079038354234,0.16417568629846016,-0.06645658184911951,0.5118970102723608,-0.25216490971477923,0.04745969489818869,-0.07228318160722047
31,5993,5993,6007,1973-05-01,1973-05-01,1973-05-22,14,15,0.29104680967229324,0.16466954219325158,-0.14274759596547593,0.9963513445123474,-0.10383527618889193,0.02188687154115243,-0.09436647824049516
32,6101,6101,6112,1973-10-02,1973-10-02,1973-10-18,6,12,0.20213271832497973,0.16450516818107583,-0.10085785390133217,0.9217667402799116,-0.03528971247794124,0.029464722833981938,-0.055493936224527474
33,6135,6135,6145,1973-11-20,1973-11-20,1973-12-05,4,11,0.18908309655473657,0.16466957282488648,-0.1329937051676181,0.9527475744717039,-0.06597075735888605,0.0030438746969245756,-0.05775581112943229
