run_name,split,n,rmse,qlike,corr,actual_mean,actual_std,pred_mean,pred_std,effective_rank,q90_actual_rate,q90_pred_rate,q90_f1,q90_precision,q90_recall,q95_actual_rate,q95_pred_rate,q95_f1,q95_precision,q95_recall,top20_actual_mean,top20_pred_mean,top20_pred_actual_ratio
rf_qrc_single_encode_level_rate,train,5420,0.08357401217602982,-0.8549966938526633,0.6056343594871266,0.1635269714105126,0.09931935412572275,0.14761265244605865,0.03812431315939221,7.2177142760457205,0.1,0.015682656826568265,0.22966507177033493,0.8470588235294118,0.13284132841328414,0.05,0.004981549815498155,0.087248322147651,0.48148148148148145,0.04797047970479705,,,
rf_qrc_single_encode_level_rate,val,1219,0.06702879674354358,-1.0610745317031363,0.3093046415547671,0.12228793482725692,0.06081226069827106,0.09567016961055774,0.03978619088214868,8.074061971328367,0.026251025430680888,0.008203445447087777,0.047619047619047616,0.1,0.03125,0.0,0.002461033634126333,0.0,0.0,0.0,,,
rf_qrc_single_encode_level_rate,test,1136,0.12831532442922652,-0.5983481357256691,0.43017923271450703,0.17837343854471946,0.12273565132235827,0.11370886551870722,0.05016415940770613,7.097886461401819,0.11443661971830986,0.025528169014084508,0.20125786163522014,0.5517241379310345,0.12307692307692308,0.0448943661971831,0.006161971830985915,0.0,0.0,0.0,0.34715294385154627,0.1488415361131574,0.42874916877215596
rf_qrc_second_encode_level_rate,train,5420,0.08540493546750078,-0.8545296310675708,0.5501222274436284,0.1635269714105126,0.09931935412572275,0.14847039489466093,0.04091714740801142,10.37205783129577,0.1,0.014944649446494465,0.1926163723916533,0.7407407407407407,0.11070110701107011,0.05,0.0018450184501845018,0.042704626334519574,0.6,0.02214022140221402,,,
rf_qrc_second_encode_level_rate,val,1219,0.05965877481660255,-1.1054094303883173,0.3574663937123131,0.12228793482725692,0.06081226069827106,0.11184111796341317,0.036720254760490435,9.049501326999914,0.026251025430680888,0.007383100902378999,0.0,0.0,0.0,0.0,0.0016406890894175555,0.0,0.0,0.0,,,
rf_qrc_second_encode_level_rate,test,1136,0.12087331202295482,-0.6684604883634468,0.4991791615943357,0.17837343854471946,0.12273565132235827,0.12220438743083349,0.04922506207165612,8.50395488292929,0.11443661971830986,0.037852112676056336,0.2543352601156069,0.5116279069767442,0.16923076923076924,0.0448943661971831,0.007922535211267605,0.16666666666666666,0.5555555555555556,0.09803921568627451,0.34715294385154627,0.16230977096282936,0.4675454258346668
rf_qrc_second_encode_ring_level_rate,train,5420,0.07905132670426016,-0.8684682484028431,0.6510598779899545,0.1635269714105126,0.09931935412572275,0.14907913390193064,0.04575988731887005,10.634644045607615,0.1,0.03523985239852399,0.40654843110504774,0.7801047120418848,0.27490774907749077,0.05,0.011992619926199263,0.22023809523809523,0.5692307692307692,0.13653136531365315,,,
rf_qrc_second_encode_ring_level_rate,val,1219,0.07022544004114986,-1.0065584638844198,0.3097143551359424,0.12228793482725692,0.06081226069827106,0.08839539828062136,0.03979899787242725,10.74322885877945,0.026251025430680888,0.009023789991796555,0.0,0.0,0.0,0.0,0.004101722723543888,0.0,0.0,0.0,,,
rf_qrc_second_encode_ring_level_rate,test,1136,0.1268295927649746,-0.504768099361941,0.5562447931265015,0.17837343854471946,0.12273565132235827,0.10306915252011875,0.06482018474561102,10.926581721349287,0.11443661971830986,0.0448943661971831,0.32044198895027626,0.5686274509803921,0.2230769230769231,0.0448943661971831,0.02112676056338028,0.32,0.5,0.23529411764705882,0.34715294385154627,0.16744815801675864,0.482346933772121
