feature_map,logistic_C,head,event,split,n,event_rate,prob_mean,prob_std,decision_threshold,val_best_f1,called_rate,precision,recall,f1,average_precision,roc_auc,effective_rank_train
rf_qrc_ring_level_rate,1.0,logistic_q80,q80,train,5420,0.2,0.37752302349498595,0.2868176442494713,0.009761150797041127,0.23888888888888893,0.9656826568265683,0.20710737485670616,1.0,0.34314656536878757,0.6514677099410628,0.8793455375743794,10.634644045607615
rf_qrc_ring_level_rate,1.0,logistic_q80,q80,val,1219,0.10500410172272355,0.056715738922150614,0.19001812630992487,0.009761150797041127,0.23888888888888893,0.1903199343724364,0.1853448275862069,0.3359375,0.2388888888888889,0.15583078832220745,0.555117151695692,10.634644045607615
rf_qrc_ring_level_rate,1.0,logistic_q80,q80,test,1136,0.23327464788732394,0.1440479532796694,0.301387587220396,0.009761150797041127,0.23888888888888893,0.352112676056338,0.4925,0.7433962264150943,0.5924812030075188,0.6530586221694428,0.8335636765374869,10.634644045607615
rf_qrc_ring_level_rate,1.0,logistic_q90,q90,train,5420,0.1,0.31508308875307334,0.26892746327242045,0.011710270763872514,0.08527131782945735,0.9291512915129151,0.10762509928514694,1.0,0.19433488705629257,0.5748060587697705,0.9002820102001757,10.634644045607615
rf_qrc_ring_level_rate,1.0,logistic_q90,q90,val,1219,0.026251025430680888,0.04525117470384005,0.16203513660410693,0.011710270763872514,0.08527131782945735,0.18539786710418377,0.048672566371681415,0.34375,0.08527131782945736,0.03324497359927975,0.5323557287278854,10.634644045607615
rf_qrc_ring_level_rate,1.0,logistic_q90,q90,test,1136,0.11443661971830986,0.11821796011731793,0.24920115845109947,0.011710270763872514,0.08527131782945735,0.3961267605633803,0.21555555555555556,0.7461538461538462,0.33448275862068966,0.3231620315999749,0.741695977978284,10.634644045607615
rf_qrc_ring_level_rate,1.0,logistic_q95,q95,train,5420,0.05,0.2590209685548275,0.2604868060427252,8.752496174570087e-05,0.0,1.0,0.05,1.0,0.09523809523809523,0.4455124763083087,0.9238328798125814,10.634644045607615
rf_qrc_ring_level_rate,1.0,logistic_q95,q95,val,1219,0.0,0.037687917685856595,0.1510343859095744,8.752496174570087e-05,0.0,1.0,0.0,0.0,0.0,0.0,,10.634644045607615
rf_qrc_ring_level_rate,1.0,logistic_q95,q95,test,1136,0.0448943661971831,0.07177364087591943,0.20083014744706762,8.752496174570087e-05,0.0,0.9973591549295775,0.04501323918799647,1.0,0.08614864864864864,0.14935822737978263,0.6802385470317158,10.634644045607615
