episode_id,start_idx,branch_idx,end_idx,start_date,branch_date,end_date,candidate_days,calendar_rows,rv_20d,branch_stress_cut,drawdown_120d,rv_ratio_5_20_branch,rv_5d_change_5d_branch,return_5d_branch,worst_return_5d_in_prior_window,outcome,forward_return_h,worst_forward_drawdown_h,vol_scaled_move_unit,outcome_complete,outcome_horizon
45,13227,13227,13246,2002-07-31,2002-07-31,2002-08-27,17,20,0.4238655685067602,0.138757391749978,-0.2210307148752021,0.9473023595262234,-0.20324823738578524,0.07774632891514699,-0.12170606320611732,mixed,-0.062164041172518836,-0.10128125489171047,0.16887208466368905,True,40
46,13255,13255,13267,2002-09-10,2002-09-10,2002-09-26,5,13,0.30038839790669825,0.13899807886516563,-0.21152225310572492,0.7444647687434239,-0.11925165372370675,0.03531357863280693,-0.07663237646173116,relapse,0.006387560686724969,-0.1460234446983233,0.11967760236340313,True,40
47,13283,13283,13295,2002-10-18,2002-10-18,2002-11-05,10,13,0.40220001923636667,0.13920865705125465,-0.20079700524589406,1.0153946570785541,-0.04439582254580188,0.05708326464509472,-0.06658298716244282,mixed,0.029410112433217117,-0.009271941192473654,0.16024032322204962,True,40
48,13355,13355,13364,2003-02-03,2003-02-03,2003-02-14,2,10,0.22799724810245392,0.13987203723628092,-0.10634673686988116,0.9583107577491646,-0.06633231528054284,0.015037204464911191,-0.06210340325256869,relapse,-0.00213877027129894,-0.0692649553051854,0.09083627792718824,True,40
49,14500,14500,14512,2007-08-21,2007-08-21,2007-09-07,2,13,0.24448261766360427,0.13900765286523442,-0.0682256959948615,0.8197454875462141,-0.06873264923458675,0.014323411717154677,-0.06254386559711644,recovery,0.06503952362952847,-0.010199575581449793,0.09740420637216733,True,40
50,14608,14608,14624,2008-01-25,2008-01-25,2008-02-19,12,17,0.2380436080814946,0.13969305166946883,-0.14985147455772085,0.9275779995791626,-0.08411310812680395,-0.0019820978033955328,-0.07760378957875513,mixed,0.01681935738434981,-0.043017857121560366,0.09483884354939541,True,40
51,14776,14776,14777,2008-09-24,2008-09-24,2008-09-25,2,2,0.41056578234924823,0.14072290095750148,-0.16876135293775885,1.2384890154439823,-0.0013480384602311268,0.025173582045295184,-0.06336826755903946,relapse,-0.3198411120856991,-0.3198411120856991,0.16357332302585975,True,40
52,14801,14801,14812,2008-10-29,2008-10-29,2008-11-13,7,12,0.842986912889649,0.14097196888786087,-0.34805098471774465,0.9622281112934595,0.14201901806839423,0.03647078187085295,-0.20260709691950396,mixed,-0.06159622983614954,-0.1910030419471086,0.33585402519339624,True,40
53,14822,14822,14837,2008-11-28,2008-11-28,2008-12-19,12,16,0.6795764165993466,0.14114185301151458,-0.3410678455291011,0.9929427744544376,-0.08334565774022051,0.17488696088477873,-0.19153989152600825,mixed,-0.024714321632885228,-0.10155764139407286,0.2707497251161625,True,40
54,14843,14843,14863,2008-12-30,2008-12-30,2009-01-29,8,21,0.3834957865860775,0.14131160633066783,-0.31768451314908075,0.5082094887758678,-0.21959119388669163,0.02157529432901395,-0.05633296283350209,relapse,-0.1746496735320937,-0.1746496735320937,0.15278837856229227,True,40
55,14868,14868,14870,2009-02-05,2009-02-05,2009-02-09,3,3,0.36728068302015077,0.1415033393928022,-0.3496863635506178,0.6406595043607997,-0.11259078529372343,0.0008396986183427657,-0.077676533175004,relapse,-0.0039604843443034055,-0.2001772786855862,0.146328126667187,True,40
56,14895,14895,14907,2009-03-17,2009-03-17,2009-04-02,6,13,0.4398387990131366,0.14172826991743348,-0.3586588454416634,0.8343689484487181,-0.19883574620334826,0.0781852795053668,-0.10647112394868685,recovery,0.13596873034606305,-0.012311747738086298,0.17523597202526037,True,40
57,15124,15124,15125,2010-02-11,2010-02-11,2010-02-12,2,2,0.20427237330889694,0.1432875950069826,-0.062387532045009686,0.6532378062256409,-0.14108747281478112,0.014344781941132645,-0.05179532229894779,recovery,0.10942354722096392,-0.002744592819371894,0.08138406155847633,True,40
58,15197,15197,15213,2010-05-27,2010-05-27,2010-06-21,10,17,0.32219741737982904,0.14339026740667965,-0.09383212404223928,0.8447624149452555,-0.05874378435215072,0.028944694101694424,-0.07706712424972118,mixed,0.010833454696120182,-0.07296070678735955,0.12836652370200874,True,40
59,15224,15224,15241,2010-07-07,2010-07-07,2010-07-30,11,18,0.2284235223777896,0.14370659311776113,-0.12898429776780052,1.038251819468855,-0.01892403004759513,0.01811130985884013,-0.05779969519960382,mixed,0.01888200096434023,-0.01230823147663318,0.09100610966362306,True,40
