date,Adj Close,market_price,market_log_return,spy_adj_close,spy_log_return,rv_5d,rv_10d,rv_20d,rv_60d,future_rv_20d
1950-03-03,17.290000915527344,17.290000915527344,0.0034763286744508015,17.290000915527344,0.0034763286744508015,0.036107329734521125,0.06089281558846155,0.07529315826326449,,0.07775659696330027
1950-03-06,17.31999969482422,17.31999969482422,0.0017335328679788375,17.31999969482422,0.0017335328679788375,0.03814705919539965,0.03961890100888817,0.0657060185777588,,0.0916661769281997
1950-03-07,17.200000762939453,17.200000762939453,-0.006952457338088802,17.200000762939453,-0.006952457338088802,0.05728509881979865,0.050736158732465744,0.06909452642831773,,0.0883743505474667
1950-03-08,17.190000534057617,17.190000534057617,-0.0005815777136697342,17.190000534057617,-0.0005815777136697342,0.05683940970357981,0.050058773094409606,0.06885093025809598,,0.08981309030215653
1950-03-09,17.06999969482422,17.06999969482422,-0.007005331534234216,17.06999969482422,-0.007005331534234216,0.07541295622748911,0.06005098317861478,0.07082932977469243,,0.09139190842108691
1950-03-10,17.09000015258789,17.09000015258789,0.0011709871275420447,17.09000015258789,0.0011709871275420447,0.07174361293447822,0.05679298045291188,0.0708313048319696,,0.09235657105296712
1950-03-13,17.1200008392334,17.1200008392334,0.0017539136782480647,17.1200008392334,0.0017539136782480647,0.07176857443899745,0.05747141203356344,0.06962914474313125,,0.09427968025449868
1950-03-14,17.25,17.25,0.007564723743131552,17.25,0.007564723743131552,0.07482447957394939,0.06663439536120391,0.07417262448097212,,0.09795938145006478
1950-03-15,17.450000762939453,17.450000762939453,0.01152754889252483,17.450000762939453,0.01152754889252483,0.11081077901301403,0.08806176026210931,0.07607823672993255,,0.08935431620439958
1950-03-16,17.489999771118164,17.489999771118164,0.0022895835741767456,17.489999771118164,0.0022895835741767456,0.10034875139540429,0.08876087503395244,0.07651110857267213,,0.08907160293537872
1950-03-17,17.450000762939453,17.450000762939453,-0.0022895835741767456,17.450000762939453,-0.0022895835741767456,0.10131618530109739,0.08778415403949204,0.0755446645724225,,0.09010446864370514
1950-03-20,17.440000534057617,17.440000534057617,-0.0005732432664906639,17.440000534057617,-0.0005732432664906639,0.10063046305378207,0.08739913721377492,0.06785376372340865,,0.09483719945498074
1950-03-21,17.450000762939453,17.450000762939453,0.0005732432664906639,17.450000762939453,0.0005732432664906639,0.08519923500868772,0.08017983658494812,0.0670930845829693,,0.09489698809535053
1950-03-22,17.549999237060547,17.549999237060547,0.0057142140696466726,17.549999237060547,0.0057142140696466726,0.046980950797755855,0.08510651703404443,0.06981761957193786,,0.0956798674092082
1950-03-23,17.559999465942383,17.559999465942383,0.0005696513541257886,17.559999465942383,0.0005696513541257886,0.04426463766773509,0.07755394914017122,0.06935681512279286,,0.09584237225228953
1950-03-24,17.559999465942383,17.559999465942383,0.0,17.559999465942383,0.0,0.0411722190745364,0.07733085098292893,0.06784358165098889,,0.09925076851579515
1950-03-27,17.459999084472656,17.459999084472656,-0.005711059817912645,17.459999084472656,-0.005711059817912645,0.05764066691271081,0.08200285536662937,0.0708075966595815,,0.09715838037711605
1950-03-28,17.530000686645508,17.530000686645508,0.004001240127126771,17.530000686645508,0.004001240127126771,0.06413099674607159,0.0754045568573619,0.07115472521206288,,0.09712361161618406
1950-03-29,17.440000534057617,17.440000534057617,-0.005147288999477251,17.440000534057617,-0.005147288999477251,0.061663917819162105,0.05481627722980435,0.07334745349975003,,0.09744947348575764
1950-03-30,17.299999237060547,17.299999237060547,-0.008059991700217317,17.299999237060547,-0.008059991700217317,0.08402524932031465,0.0671550469853045,0.07870290106594349,0.08872256174071909,0.09523999899552993
1950-03-31,17.290000915527344,17.290000915527344,-0.0005781047567245956,17.290000915527344,-0.0005781047567245956,0.08412542101453233,0.06622778149837852,0.07775659696330027,0.08563288015430866,0.10802470417472683
1950-04-03,17.530000686645508,17.530000686645508,0.013785385456419164,17.530000686645508,0.013785385456419164,0.12251974174377554,0.09574323370114342,0.0916661769281997,0.08964886471848597,0.09867578321974034
1950-04-04,17.549999237060547,17.549999237060547,0.0011401683366600857,17.549999237060547,0.0011401683366600857,0.11945587555881666,0.09587098348605833,0.0883743505474667,0.08947544157819545,0.10341860313767987
1950-04-05,17.6299991607666,17.6299991607666,0.004548042367662486,17.6299991607666,0.004548042367662486,0.1182238872409156,0.09428501014254892,0.08981309030215653,0.08915105860260242,0.10625973377249476
1950-04-06,17.780000686645508,17.780000686645508,0.008472319897537162,17.780000686645508,0.008472319897537162,0.11966808731478826,0.10339413340446552,0.09139190842108691,0.09062720857729267,0.10377059651176768
1950-04-10,17.850000381469727,17.850000381469727,0.003929260891760933,17.850000381469727,0.003929260891760933,0.12280772523862989,0.10525878547456058,0.09235657105296712,0.09069831838839217,0.10328812754241991
1950-04-11,17.75,17.75,-0.0056180136750763054,17.75,-0.0056180136750763054,0.0842295004261565,0.10513252555465732,0.09427968025449868,0.08223112664086657,0.10134473401606552
1950-04-12,17.940000534057617,17.940000534057617,0.01064737047832276,17.940000534057617,0.01064737047832276,0.11288383879494633,0.11621632257692319,0.09795938145006478,0.08435835312027438,0.09411387037195472
1950-04-13,17.979999542236328,17.979999542236328,0.0022271171841228288,17.979999542236328,0.0022271171841228288,0.10931715000127404,0.11385764532685932,0.08935431620439958,0.08425849061151884,0.09378125587981974
1950-04-14,17.959999084472656,17.959999084472656,-0.001112991685728204,17.959999084472656,-0.001112991685728204,0.09162395977654735,0.10657251316994021,0.08907160293537872,0.08253891807570275,0.09611362472416411
1950-04-17,17.8799991607666,17.8799991607666,-0.004464289089765927,17.8799991607666,-0.004464289089765927,0.09285087837805853,0.10886464759935575,0.09010446864370514,0.08303553464486096,0.0960709498422271
1950-04-18,18.030000686645508,18.030000686645508,0.008354352490349104,18.030000686645508,0.008354352490349104,0.10270460194515033,0.0939224254444903,0.09483719945498074,0.08474744547688264,0.0977886716971839
1950-04-19,18.049999237060547,18.049999237060547,0.0011085672120501044,18.049999237060547,0.0011085672120501044,0.0699750054521244,0.09391289168455062,0.09489698809535053,0.0846996676539167,0.09891040232300151
1950-04-20,17.93000030517578,17.93000030517578,-0.006670337873333487,17.93000030517578,-0.006670337873333487,0.0829998948807315,0.09705468003814532,0.0956798674092082,0.08576147473702862,0.09633949503977908
1950-04-21,17.959999084472656,17.959999084472656,0.001671707260700206,17.959999084472656,0.001671707260700206,0.08347093880944767,0.0876423060823508,0.09584237225228953,0.08552056300323795,0.09884040106024376
1950-04-24,17.829999923706055,17.829999923706055,-0.007264584302058008,17.829999923706055,-0.007264584302058008,0.0928587677560265,0.0928548231508323,0.09925076851579515,0.08556358889630121,0.09662588486808874
1950-04-25,17.829999923706055,17.829999923706055,0.0,17.829999923706055,0.0,0.07144978929503117,0.08846837754535834,0.09715838037711605,0.08555482451959344,0.09886680905935205
1950-04-26,17.760000228881836,17.760000228881836,-0.00393367714456927,17.760000228881836,-0.00393367714456927,0.07630868285361558,0.07321036971248858,0.09712361161618406,0.08522747078237386,0.0979494080276927
1950-04-27,17.860000610351562,17.860000610351562,0.005614859171057418,17.860000610351562,0.005614859171057418,0.07189916676595955,0.07764815751790813,0.09744947348575764,0.08251842581715153,0.09590021285033343
1950-04-28,17.959999084472656,17.959999084472656,0.00558340227556986,17.959999084472656,0.00558340227556986,0.08123934319176548,0.0823626994092593,0.09523999899552993,0.08322979129465569,0.09390685775036221
1950-05-01,18.219999313354492,18.219999313354492,0.014372842247307727,18.219999313354492,0.014372842247307727,0.1197980513410693,0.10717817840933187,0.10802470417472683,0.08828832456711996,0.07940864549908681
1950-05-02,18.110000610351562,18.110000610351562,-0.006055548547667655,18.110000610351562,-0.006055548547667655,0.12727813788338016,0.10321045677005089,0.09867578321974034,0.08651951429976551,0.07728340887314039
1950-05-03,18.270000457763672,18.270000457763672,0.008796089847615818,18.270000457763672,0.008796089847615818,0.13899407315361959,0.11212129024116571,0.10341860313767987,0.08808989138372414,0.07072073836666955
1950-05-04,18.1200008392334,18.1200008392334,-0.008244048515256619,18.1200008392334,-0.008244048515256619,0.14545037665593397,0.11472859767946333,0.10625973377249476,0.08962509471576582,0.06449312438544079
1950-05-05,18.219999313354492,18.219999313354492,0.005503507215308456,18.219999313354492,0.005503507215308456,0.14529682821224274,0.11770938613969455,0.10377059651176768,0.08969877662039871,0.0712685374632161
1950-05-08,18.270000457763672,18.270000457763672,0.0027405412999481626,18.270000457763672,0.0027405412999481626,0.10525274198335478,0.11276017204698682,0.10328812754241991,0.08984291337677551,0.08830349412894167
1950-05-09,18.270000457763672,18.270000457763672,0.0,18.270000457763672,0.0,0.09607282871380127,0.11276017204698682,0.10134473401606552,0.08945693753484131,0.0888011711487536
1950-05-10,18.290000915527344,18.290000915527344,0.001094117013544782,18.290000915527344,0.001094117013544782,0.07342215978057376,0.11115342081708025,0.09411387037195472,0.08935890038278912,0.09697500492820538
1950-05-11,18.290000915527344,18.290000915527344,0.0,18.290000915527344,0.0,0.04433295632348577,0.10752028433215091,0.09378125587981974,0.08673141661222059,0.09948039595530604
1950-05-12,18.18000030517578,18.18000030517578,-0.006032406923263345,18.18000030517578,-0.006032406923263345,0.047675136433699014,0.10812975289556015,0.09611362472416411,0.08760808380150475,0.10049267320619341
1950-05-15,18.260000228881836,18.260000228881836,0.004390782165744955,18.260000228881836,0.004390782165744955,0.05353546548831957,0.08349905915657288,0.0960709498422271,0.08766496643188769,0.10302908561574967
1950-05-16,18.440000534057617,18.440000534057617,0.009809359388933014,18.440000534057617,0.009809359388933014,0.08783912601319512,0.09204808655217493,0.0977886716971839,0.0878651466058368,0.10916307379548273
1950-05-17,18.520000457763672,18.520000457763672,0.004329006844936423,18.520000457763672,0.004329006844936423,0.09273559054246948,0.08363821883596236,0.09891040232300151,0.08811013569415004,0.10848096026645034
1950-05-18,18.559999465942383,18.559999465942383,0.0021574446481040788,18.559999465942383,0.0021574446481040788,0.09399191428365557,0.07348432134505344,0.09633949503977908,0.08814842659714185,0.10846938927558443
1950-05-19,18.68000030517578,18.68000030517578,0.006444750554331691,18.68000030517578,0.006444750554331691,0.09536132194060702,0.075387997573327,0.09884040106024376,0.0890047807792247,0.10644262411877266
1950-05-22,18.600000381469727,18.600000381469727,-0.004291847909449142,18.600000381469727,-0.004291847909449142,0.09513405090177426,0.07718981055175753,0.09662588486808874,0.08905060031381315,0.10669777155766703
1950-05-23,18.709999084472656,18.709999084472656,0.005896490125202103,18.709999084472656,0.005896490125202103,0.07715671633383188,0.0826706445305145,0.09886680905935205,0.08986677650053017,0.10938066076595647
1950-05-24,18.690000534057617,18.690000534057617,-0.0010694413114999968,18.690000534057617,-0.0010694413114999968,0.07117787900719799,0.08266250726061929,0.0979494080276927,0.08961041120009618,0.11329504787114038
1950-05-25,18.690000534057617,18.690000534057617,0.0,18.690000534057617,0.0,0.06951043276025418,0.08266250726061929,0.09590021285033343,0.08957882867859762,0.11335568740078657
1950-05-26,18.670000076293945,18.670000076293945,-0.0010706884019051621,18.670000076293945,-0.0010706884019051621,0.052878380132310804,0.07710351745438486,0.09390685775036221,0.0895978087109482,0.22669223498876173
1950-05-29,18.719999313354492,18.719999313354492,0.00267447272958643,18.719999313354492,0.00267447272958643,0.047204433255272446,0.07509575940069069,0.07940864549908681,0.08948213613779755,0.22989805658504392
1950-05-31,18.780000686645508,18.780000686645508,0.003200075973046168,18.780000686645508,0.003200075973046168,0.0314966950164491,0.058928773414939725,0.07728340887314039,0.08965177721553953,0.23297630490593968
1950-06-01,18.770000457763672,18.770000457763672,-0.0005326353562442598,18.770000457763672,-0.0005326353562442598,0.030800934733214377,0.05484062381302318,0.07072073836666955,0.08851903024164236,0.26866447786060427
1950-06-02,18.790000915527344,18.790000915527344,0.0010649871630872276,18.790000915527344,0.0010649871630872276,0.03171531400411759,0.054025741109667326,0.06449312438544079,0.08853791147303458,0.27334745147791234
1950-06-05,18.600000381469727,18.600000381469727,-0.01016326092127251,18.600000381469727,-0.01016326092127251,0.07844739821647541,0.06689587944093206,0.0712685374632161,0.08981466483338947,0.2711425843223733
1950-06-06,18.8799991607666,18.8799991607666,0.014941515038151554,18.8799991607666,0.014941515038151554,0.13055740529183416,0.09816693586816216,0.08830349412894167,0.09486074105983115,0.26807539498961597
1950-06-07,18.93000030517578,18.93000030517578,0.0026448650760766412,18.93000030517578,0.0026448650760766412,0.12992951650191087,0.09453496986665712,0.0888011711487536,0.0949474612949495,0.2686471499132119
1950-06-08,19.139999389648438,19.139999389648438,0.011032372793502887,19.139999389648438,0.011032372793502887,0.1516632075674197,0.10943131661018696,0.09697500492820538,0.09636322360612795,0.27005733684441807
1950-06-09,19.260000228881836,19.260000228881836,0.006250064117760079,19.260000228881836,0.006250064117760079,0.15783965079185341,0.11384027517639354,0.09948039595530604,0.09429645973944184,0.2696260620358471
1950-06-12,19.399999618530273,19.399999618530273,0.007242628152122954,19.399999618530273,0.007242628152122954,0.14950321193170268,0.11938426333656768,0.10049267320619341,0.09534211499510942,0.27395656862563805
1950-06-13,19.25,19.25,-0.007761985672101179,19.25,-0.007761985672101179,0.11889485983338723,0.12486237177656255,0.10302908561574967,0.0965460773516453,0.2881404205045222
1950-06-14,18.979999542236328,18.979999542236328,-0.01412529167022436,18.979999542236328,-0.01412529167022436,0.15440021629231318,0.14269040971546304,0.10916307379548273,0.10078573872865385,0.2862879886506117
1950-06-15,18.93000030517578,18.93000030517578,-0.0026377877210603806,18.93000030517578,-0.0026377877210603806,0.13437171722979288,0.1432785519903828,0.10848096026645034,0.10092377449936875,0.28865732939874855
1950-06-16,18.969999313354492,18.969999313354492,0.0021107664080242117,18.969999313354492,0.0021107664080242117,0.12771654893662465,0.1435703176746076,0.10846938927558443,0.10033534395845024,0.29134751492982774
1950-06-19,18.920000076293945,18.920000076293945,-0.0026391800943512678,18.920000076293945,-0.0026391800943512678,0.1184010184369807,0.1348517918768784,0.10644262411877266,0.10047423787549821,0.30197544069204035
1950-06-20,18.829999923706055,18.829999923706055,-0.004768229038843774,18.829999923706055,-0.004768229038843774,0.11012799612814118,0.11459529489905045,0.10669777155766703,0.10094832198190848,0.3077850158351219
1950-06-21,19.0,19.0,0.008987640549102505,19.0,0.008987640549102505,0.0783796399066515,0.12243936201853031,0.10938066076595647,0.10194528885743895,0.31030589289901034
1950-06-22,19.15999984741211,19.15999984741211,0.008385785412396984,19.15999984741211,0.008385785412396984,0.09662756846332507,0.11703128935976481,0.11329504787114038,0.10305799392974614,0.3089012285094431
1950-06-23,19.139999389648438,19.139999389648438,-0.0010444104428257717,19.139999389648438,-0.0010444104428257717,0.09574609176182657,0.11286901913267733,0.11335568740078657,0.10253903740120228,0.30968060475148174
1950-06-26,18.110000610351562,18.110000610351562,-0.055316048538229357,18.110000610351562,-0.055316048538229357,0.40377403555089547,0.2975334207714908,0.22669223498876173,0.15196329024407537,0.2448722973629955
1950-06-27,17.90999984741211,17.90999984741211,-0.011105098044865258,17.90999984741211,-0.011105098044865258,0.4100037394753654,0.30019263974569993,0.22989805658504392,0.15365349124313984,0.24181878193797143
1950-06-28,18.110000610351562,18.110000610351562,0.011105098044865258,18.110000610351562,0.011105098044865258,0.41261042229816697,0.2969770433391848,0.23297630490593968,0.15273898665011013,0.24316219464497899
1950-06-29,17.440000534057617,17.440000534057617,-0.03769785649437907,17.440000534057617,-0.03769785649437907,0.4881885217294527,0.3518983658213852,0.26866447786060427,0.17115045230652765,0.20661784504771757
1950-06-30,17.690000534057617,17.690000534057617,0.014233089258093301,17.690000534057617,0.014233089258093301,0.4984808226961585,0.35892230683220505,0.27334745147791234,0.17336793565888228,0.20257523064572447
1950-07-03,17.639999389648438,17.639999389648438,-0.0028305223832805204,17.639999389648438,-0.0028305223832805204,0.3076844500493902,0.3589590454266694,0.2711425843223733,0.17259378336194428,0.2054401560821631
1950-07-05,17.809999465942383,17.809999465942383,0.009591051336963474,17.809999465942383,0.009591051336963474,0.3051072598047619,0.3613817277957989,0.26807539498961597,0.1735226803287665,0.20307013057780351
1950-07-06,17.90999984741211,17.90999984741211,0.005599140237737554,17.90999984741211,0.005599140237737554,0.2974138686979575,0.35965425750500823,0.2686471499132119,0.17352011820599655,0.20224957442793456
1950-07-07,17.670000076293945,17.670000076293945,-0.013490916903601491,17.670000076293945,-0.013490916903601491,0.16125502350994103,0.3635458811178996,0.27005733684441807,0.1743488240670735,0.19869662707800387
1950-07-10,17.59000015258789,17.59000015258789,-0.004537723225153112,17.59000015258789,-0.004537723225153112,0.12973392678882995,0.36422110204921443,0.2696260620358471,0.17453699365538447,0.20486906512779882
1950-07-11,17.31999969482422,17.31999969482422,-0.015468681909722282,17.31999969482422,-0.015468681909722282,0.16878036680363662,0.2481496856945076,0.27395656862563805,0.1773779465048931,0.19760842539318377
1950-07-12,16.8700008392334,16.8700008392334,-0.026324939209474874,16.8700008392334,-0.026324939209474874,0.24244159258167272,0.2755615773281067,0.2881404205045222,0.18517516195477193,0.17647238172338592
1950-07-13,16.690000534057617,16.690000534057617,-0.010727176632562951,16.690000534057617,-0.010727176632562951,0.2509930515922645,0.2751840486306238,0.2862879886506117,0.18568792227676917,0.17410274699697814
1950-07-14,16.8700008392334,16.8700008392334,0.010727176632562951,16.8700008392334,0.010727176632562951,0.2441804925045322,0.20691459050408645,0.28865732939874855,0.18697097835729015,0.1742233250453371
1950-07-17,16.68000030517578,16.68000030517578,-0.011326531078454494,16.68000030517578,-0.011326531078454494,0.25505325204668966,0.20234012595088713,0.29134751492982774,0.18790980209498037,0.1695319377231682
1950-07-18,17.059999465942383,17.059999465942383,0.02252609553235496,17.059999465942383,0.02252609553235496,0.28029745328665817,0.23135846055132328,0.30197544069204035,0.1934671581881467,0.14960402330764278
1950-07-19,17.360000610351562,17.360000610351562,0.017432233631838212,17.360000610351562,0.017432233631838212,0.24280657262029268,0.24262415123102568,0.3077850158351219,0.19617389569336988,0.13626240156692715
1950-07-20,17.610000610351562,17.610000610351562,0.014298212776783448,17.610000610351562,0.014298212776783448,0.25191091052364817,0.2514523998577571,0.31030589289901034,0.1983502979167813,0.1321883460528945
1950-07-21,17.59000015258789,17.59000015258789,-0.0011363897433249726,17.59000015258789,-0.0011363897433249726,0.2402593341022092,0.242227847844744,0.3089012285094431,0.19820008693215604,0.13479822211049836
1950-07-24,17.479999542236328,17.479999542236328,-0.006273223384626103,17.479999542236328,-0.006273223384626103,0.2307425493954097,0.24320185595620494,0.30968060475148174,0.19828299611925673,0.1330005171443545
1950-07-25,17.229999542236328,17.229999542236328,-0.014405320067525818,17.229999542236328,-0.014405320067525818,0.1952602691890317,0.24155044508627946,0.2448722973629955,0.20014187413980283,0.12283688172954514
1950-07-26,17.270000457763672,17.270000457763672,0.0023188946928689447,17.270000457763672,0.0023188946928689447,0.1519272710382668,0.20253015502974916,0.24181878193797143,0.1980195046786586,0.12539382074281663
1950-07-27,17.5,17.5,0.013229962264589279,17.5,0.013229962264589279,0.14696864813937033,0.20622668398726623,0.24316219464497899,0.19948144177612195,0.11640564126550676
1950-07-28,17.690000534057617,17.690000534057617,0.010798657432027792,17.690000534057617,0.010798657432027792,0.16556537203916166,0.2063206727908076,0.20661784504771757,0.1998941039579046,0.11975596157831259
1950-07-31,17.84000015258789,17.84000015258789,0.008443597343499754,17.84000015258789,0.008443597343499754,0.17035762103157912,0.2028100627989551,0.20257523064572447,0.1999290844221471,0.11596055146111633
1950-08-01,18.020000457763672,18.020000457763672,0.01003914187828503,18.020000457763672,0.01003914187828503,0.15376145051060303,0.17574008704176994,0.2054401560821631,0.20066818648058848,0.11036591065186782
1950-08-02,17.950000762939453,17.950000762939453,-0.0038921201454034104,17.950000762939453,-0.0038921201454034104,0.1553546218342359,0.1536505031075288,0.20307013057780351,0.20074810286119338,0.11151661999346311
1950-08-03,17.989999771118164,17.989999771118164,0.0022258778018380276,17.989999771118164,0.0022258778018380276,0.12475239116248592,0.13631387060140276,0.20224957442793456,0.20079992489221923,0.11125305008735224
1950-08-04,18.139999389648438,18.139999389648438,0.00830337580055085,18.139999389648438,0.00830337580055085,0.11472072823706476,0.14243022485713575,0.19869662707800387,0.20150720944629605,0.11014401925115627
1950-08-07,18.40999984741211,18.40999984741211,0.014774575916404409,18.40999984741211,0.014774575916404409,0.14342012013915167,0.1574659485480398,0.20486906512779882,0.2037693928232936,0.09997901399676
1950-08-08,18.459999084472656,18.459999084472656,0.0027121925228366095,18.459999084472656,0.0027121925228366095,0.1259386375962908,0.14054025064502784,0.19760842539318377,0.20346995572453622,0.10303490208735148
1950-08-09,18.610000610351562,18.610000610351562,0.00809292397161876,18.610000610351562,0.00809292397161876,0.13563930155559947,0.14583051575673264,0.17647238172338592,0.20394639485451788,0.09940996285824898
1950-08-10,18.479999542236328,18.479999542236328,-0.007010062008350193,18.479999542236328,-0.007010062008350193,0.14361412385294736,0.13451426628950477,0.17410274699697814,0.20346101644457965,0.10093838624747496
1950-08-11,18.280000686645508,18.280000686645508,-0.010881437854108444,18.280000686645508,-0.010881437854108444,0.15204533018303223,0.13468227039538236,0.1742233250453371,0.2044871141382768,0.09697620915631996
1950-08-14,18.290000915527344,18.290000915527344,0.0005469088702749758,18.290000915527344,0.0005469088702749758,0.11014144372999578,0.1278680344880153,0.1695319377231682,0.20444238045129542,0.10874772932044638
