model,protocol,n_folds_regression,n_folds_q90_valid,n_folds_q95_valid,test_rmse_median,test_rmse_mean,test_rmse_std,test_qlike_median,test_qlike_mean,test_qlike_std,test_mz_alpha_median,test_mz_alpha_mean,test_mz_alpha_std,test_mz_beta_median,test_mz_beta_mean,test_mz_beta_std,test_mz_r2_median,test_mz_r2_mean,test_mz_r2_std,q90_test_ap_median,q90_test_ap_mean,q90_test_ap_std,q90_test_auc_median,q90_test_auc_mean,q90_test_auc_std,q90_test_n_pos_median,q90_test_n_pos_mean,q90_test_n_pos_std,q90_test_f1_median,q90_test_f1_mean,q90_test_f1_std,q90_test_precision_median,q90_test_precision_mean,q90_test_precision_std,q90_test_recall_median,q90_test_recall_mean,q90_test_recall_std,q90_test_called_rate_median,q90_test_called_rate_mean,q90_test_called_rate_std,q95_test_ap_median,q95_test_ap_mean,q95_test_ap_std,q95_test_auc_median,q95_test_auc_mean,q95_test_auc_std,q95_test_n_pos_median,q95_test_n_pos_mean,q95_test_n_pos_std,q95_test_f1_median,q95_test_f1_mean,q95_test_f1_std,q95_test_precision_median,q95_test_precision_mean,q95_test_precision_std,q95_test_recall_median,q95_test_recall_mean,q95_test_recall_std,q95_test_called_rate_median,q95_test_called_rate_mean,q95_test_called_rate_std
rydberg_multi_lb_shuffled,exact,5,5,4,0.07607309826865191,0.09676041274863642,0.0443488883066036,-2.180977946001181,-2.278169733757363,0.45737049827279,0.031812198583819555,-0.006084226775974091,0.13494066826826262,0.9034415181674452,1.0771699928900935,0.9111091221993257,0.1891328465502592,0.1835239868285639,0.11862762310781164,0.34663940006426125,0.35435305558849584,0.2441100018714336,0.8191230207064556,0.7501693128365954,0.2038281003850459,82.0,92.2,55.75123317021786,0.30057803468208094,0.2775311122491941,0.2052765269789199,0.26804123711340205,0.3837677098160258,0.3674552463659165,0.34210526315789475,0.39706328178642863,0.3658243726986798,0.12956810631229235,0.24360857123256796,0.28411219363023027,0.148545316461424,0.21108901746000397,0.2193535072926274,0.7466862819639105,0.7681226532406946,0.07072828726622023,43.0,47.4,54.61043856260449,0.1452320480258601,0.18656951238502306,0.2145738658885241,0.11912296564195299,0.22074569334729227,0.29612245704751927,0.18788689978249956,0.18696670570520327,0.20284376980726154,0.05758582502768549,0.052323743862640756,0.039965924866439656
