fold,model,protocol,quantum_tasks_per_date,shots,shot_seed,fit_seconds,feature_seconds,cache_paths,test_rmse,test_qlike,test_mz_alpha,test_mz_beta,test_mz_r2,val_rmse,val_qlike,val_mz_alpha,val_mz_beta,val_mz_r2,q90_target_threshold,q95_target_threshold,q90_score_threshold,q90_threshold_source,q90_val_ap,q90_val_auc,q90_val_n_pos,q90_val_f1,q90_val_precision,q90_val_recall,q90_val_called_rate,q90_test_ap,q90_test_auc,q90_test_n_pos,q90_test_f1,q90_test_precision,q90_test_recall,q90_test_called_rate,q95_score_threshold,q95_threshold_source,q95_val_ap,q95_val_auc,q95_val_n_pos,q95_val_f1,q95_val_precision,q95_val_recall,q95_val_called_rate,q95_test_ap,q95_test_auc,q95_test_n_pos,q95_test_f1,q95_test_precision,q95_test_recall,q95_test_called_rate
1,rydberg_shuffled,exact,1,,,0.020583916979376227,9.704886333987815,"[""scratch/canonical_cache/rydberg_f449b2a2c55a3e53.npz""]",0.15990539007761792,-1.660540534644627,-0.24113156129982175,2.628564797580521,0.27405666897058967,0.04376240918804136,-3.2081178849193357,0.10015479183360738,0.09119339027047907,0.010038649556365686,0.2795172269976487,0.3223546732774423,-1.5690413177272884,train_score_quantile_fallback,,,0,,,,,0.591335792563918,0.8575958950201884,160,0.48091603053435117,0.6176470588235294,0.39375,0.11295681063122924,-1.5022415043278927,train_score_quantile_fallback,,,0,,,,,0.4921364637787756,0.8643640061772571,139,0.37948717948717947,0.6607142857142857,0.26618705035971224,0.06201550387596899
2,rydberg_shuffled,exact,1,,,0.03417241701390594,11.465662583010271,"[""scratch/canonical_cache/rydberg_6a414e937f2bd887.npz""]",0.07658335337853205,-2.2018549426262695,0.03850364709885785,0.9629706394554376,0.15753779491383046,0.2033823489522835,-0.5565965009917988,-0.23976886605688394,3.003195598947834,0.2956332459768537,0.24830342801938302,0.30498735042250935,-1.66704934400975,validation_f1,0.6674368912037296,0.7537280808277068,119,0.6261682242990654,0.7052631578947368,0.5630252100840336,0.20430107526881722,0.45521118105082276,0.7839673096568716,129,0.32,0.6086956521739131,0.21705426356589147,0.05094130675526024,-1.66704934400975,validation_f1,0.6001691268458499,0.8882230492651233,83,0.6629213483146067,0.6210526315789474,0.7108433734939759,0.20430107526881722,0.08223555790675499,0.6820173066522445,43,0.0449438202247191,0.043478260869565216,0.046511627906976744,0.05094130675526024
3,rydberg_shuffled,exact,1,,,0.031866292003542185,16.39270787499845,"[""scratch/canonical_cache/rydberg_b0ca3a77b9cfb4db.npz""]",0.059069116797904095,-2.9926101225699613,0.09377954068700452,0.19633601884612983,0.01721362597744558,0.08147340693674657,-2.358479014368928,0.006960035718492302,1.1041155704492092,0.2510037346324432,0.28046104648449466,0.34527098537914175,-1.7975683668232305,validation_f1,0.44606188269505903,0.8773605621431708,69,0.5934065934065934,0.4778761061946903,0.782608695652174,0.24301075268817204,0.013135535929577877,0.41828699983930584,14,0.008298755186721992,0.004405286343612335,0.07142857142857142,0.2513842746400886,-1.858607842422171,validation_f1,0.07414664452832491,0.7125697125697126,21,0.17751479289940827,0.10135135135135136,0.7142857142857143,0.31827956989247314,,,0,,,,
4,rydberg_shuffled,exact,1,,,0.0327963329909835,14.91805745800957,"[""scratch/canonical_cache/rydberg_cbb2c4e1dba158d8.npz""]",0.1360362002521871,-2.0614927215297802,0.03488968285826205,0.7911084991723275,0.0870496862486888,0.06253923608153962,-2.679047027541616,0.13538060596975174,0.04189453160787078,0.0006607905260059832,0.27692294950967533,0.32879681684688117,-2.194949381401528,validation_f1,0.02298779002243182,0.34874881216344633,14,0.06334841628959276,0.03271028037383177,1.0,0.9204301075268817,0.2854704074482191,0.8296396423160334,82,0.22315202231520223,0.12598425196850394,0.975609756097561,0.7032115171650055,-1.4596852985721185,train_score_quantile_fallback,,,0,,,,,0.10886685894227469,0.7550297458085451,43,0.16822429906542055,0.140625,0.20930232558139536,0.07087486157253599
5,rydberg_shuffled,exact,1,,,0.03762941699824296,16.480837083014194,"[""scratch/canonical_cache/rydberg_5a1b4aee2a8753f8.npz""]",0.06020695001236347,-2.395079346962825,0.0685763247147597,0.6473010791611853,0.22042160258533217,0.17912487260231835,-0.808914673998863,0.1171676916101993,0.3868595916984705,0.013308040590938264,0.26477153686682015,0.31780524482703826,-1.8166954452924964,validation_f1,0.27826066653076015,0.761737406506263,54,0.4166666666666667,0.3333333333333333,0.5555555555555556,0.1935483870967742,0.23135334098061092,0.8486842105263158,76,0.36257309941520466,0.23308270676691728,0.8157894736842105,0.2942477876106195,-1.9584334790350955,validation_f1,0.10591607948311292,0.6636503928170594,33,0.20540540540540542,0.125,0.5757575757575758,0.32688172043010755,0.024127533539919824,0.7304745889387145,12,0.05867970660146699,0.030226700251889168,1.0,0.4391592920353982
