date,spy_open,spy_high,spy_low,spy_close,spy_adj_close,spy_volume,vix_open,vix_high,vix_low,vix_close,spy_log_return,spy_abs_log_return,spy_squared_log_return,spy_log_hl_range,spy_log_oc_return,parkinson_var,garman_klass_var,spy_log_volume,spy_log_volume_change,spy_dollar_volume,spy_log_dollar_volume,rv_5d,rv_10d,rv_20d,rv_60d,future_rv_5d,future_rv_20d,rv_ratio_5_20,rv_ratio_20_60,rv_slope_5_20,rv_slope_20_60,spy_drawdown_20d,vix_log_close,vix_log_change,vix_abs_log_change,vix_log_hl_range,vix_ma_5d,vix_std_5d,vix_ma_20d,vix_std_20d
1994-11-10,46.9375,47.0313,46.5469,46.5781,27.4153,172100,16.11,16.74,15.67,16.0,-0.007018822534184732,0.007018822534184732,4.926386976637939e-05,0.010352931059157591,-0.007686455938738006,3.865816110983965e-05,3.0768699939762157e-05,12.05583098219963,-0.6155467717947243,4718173.13,15.366932233910232,0.12115693036531908,0.15286043371724622,0.12089469259887649,0.11300236229590048,0.09223658907462537,0.12198113020917509,1.002169142092223,1.0698421709301056,0.00026223776644258845,0.007892330302976008,-0.022623966573856014,2.772588722239781,-0.025911381784501142,0.025911381784501142,0.06605300869339978,16.568,0.5226566750748264,15.5945,0.9774266697491046
1994-11-11,46.5156,46.5625,46.2813,46.4063,27.3141,302200,15.07,16.91,14.99,16.5,-0.0036981993349081144,0.0036981993349081144,1.367667832071482e-05,0.006057504321175426,-0.002352514324577072,1.3234331621827035e-05,1.6208801282949448e-05,12.618844328820776,0.5630133466211458,8254321.02,15.92624738119647,0.08225052487233982,0.11283812542669991,0.12063079847913641,0.11304655990330952,0.0889348113758133,0.12349546919083618,0.6818368601494865,1.0670895123417627,-0.03838027360679659,0.007584238575826893,-0.026231822573342556,2.803360380906535,0.030771658666753687,0.030771658666753687,0.12052185079598265,16.518,0.5127572525086982,15.753499999999999,0.8364352619111668
1994-11-14,46.6094,46.8594,46.6094,46.8438,27.5716,181400,16.96,16.99,16.68,16.68,0.009383205071129996,0.009383205071129996,8.804453740687968e-05,0.0053493913726533355,0.00501642515284179,1.0321036015287933e-05,4.587081345004832e-06,12.108459816663173,-0.5103845121576036,5001488.24,15.425246074109996,0.1036359561960908,0.12092129081661768,0.12494391604873903,0.11466222924786014,0.09301976189046675,0.11967411581053375,0.829459804634775,1.0896693433253721,-0.02130795985264823,0.01028168680087889,-0.017051754195202107,2.8142103969306005,0.010850016024065656,0.010850016024065656,0.018414538753239843,16.38,0.25337718918690694,15.8495,0.8265303191178365
1994-11-15,46.7969,47.0938,46.3281,46.6875,27.4797,316900,14.75,17.01,14.75,16.66,-0.003338707182833911,0.003338707182833911,1.114696565270675e-05,0.016392669095212548,-0.002340498520405351,9.692010860090953e-05,0.00013224370527890878,12.666341545679012,0.5578817290158398,8708316.93,15.979789095943001,0.09116799699618604,0.10822515435161273,0.12523119718568188,0.11484743498916582,0.18010776229829784,0.12047434037627895,0.727997488205835,1.0904135316343426,-0.03406320018949584,0.010383762196516058,-0.020328058210546174,2.8130106367386967,-0.0011997601919038203,0.0011997601919038203,0.1425583236219416,16.451999999999998,0.2751726730623221,15.953,0.7892774843921495
1994-11-16,46.7656,46.8438,46.6094,46.8438,27.5716,106900,15.73,16.03,15.56,15.56,0.003338707182833911,0.003338707182833911,1.114696565270675e-05,0.00501642515284179,0.001670772768357778,9.076182526536109e-06,1.1503927038983596e-05,11.579649097013137,-1.0866924486658753,2947404.04,14.89643535445996,0.09345192585864204,0.10574943777499604,0.1246981072549925,0.11445410446273684,0.18282525763859792,0.12038311665200589,0.7494253755395356,1.0895031492347296,-0.031246181396350464,0.010244002792255666,-0.017051754195202107,2.7447035187502458,-0.0683071179884509,0.0683071179884509,0.029758447871216034,16.279999999999998,0.4872371086034487,15.9745,0.7713315554422956
1994-11-17,46.875,46.875,46.3438,46.5313,27.3877,104700,15.02,16.14,14.99,15.91,-0.0066922499503507815,0.0066922499503507815,4.478620939797004e-05,0.011396966058817879,-0.007359279860194128,4.6848216002594496e-05,4.4024101345599024e-05,11.558854396858628,-0.020794700154509016,2867492.19,14.868948404355102,0.09223658907462537,0.10767216478660598,0.12471916835927409,0.11318274280403104,0.17983063253331977,0.11927801031039892,0.739554234429488,1.1019274252367046,-0.03248257928464872,0.011536425555243049,-0.023607927300988707,2.7669478423496954,0.02224432359944961,0.02224432359944961,0.0739173507272964,16.262,0.5016173840690209,15.970499999999998,0.7714543681289526
1994-11-18,46.5469,46.625,46.2656,46.4688,27.3509,269300,15.77,16.27,15.61,16.0,-0.001344572405729938,0.001344572405729938,1.807874954250393e-06,0.007738173580193274,-0.0016792867946707013,2.1596903239521532e-05,2.8850313481464633e-05,12.50358127879969,0.9447268819410617,7365597.37,15.812330713890432,0.0889348113758133,0.08565789372914463,0.1239919675997254,0.1130855426211778,0.18234591916009027,0.11928106669348272,0.7172626831998935,1.096444025697279,-0.0350571562239121,0.010906424978547602,-0.02491987493716563,2.772588722239781,0.00564087989008577,0.00564087989008577,0.04141118670360573,16.162,0.4920569072782537,15.975,0.7713453728457212
1994-11-21,46.4375,46.5781,46.0,46.0,27.075,283100,15.47,16.38,15.28,16.13,-0.01013864220368843,0.01013864220368843,0.00010279206573441219,0.012489077096520475,-0.009465925988882974,5.625682794988408e-05,4.337509813657297e-05,12.55355547109999,0.04997419230030076,7664932.5,15.852166263987046,0.09301976189046675,0.09847103005157702,0.12559872189613622,0.11123986957967082,0.167556615284357,0.1142456958324502,0.7406107362094766,1.129080089456429,-0.03257896000566947,0.0143588523164654,-0.03475591713339443,2.7806808921371173,0.008092169897336188,0.008092169897336188,0.06951629468654887,16.052,0.4002124435849439,15.932999999999998,0.7363930586596293
1994-11-22,45.8281,46.0,45.0,45.0,26.4864,483600,16.57,17.39,16.02,17.24,-0.021979399178114534,0.021979399178114534,0.0004830939882309018,0.021978906718775167,-0.018234950330774664,0.00017423151752647242,0.00011308811361910806,13.089013397722775,0.5354579266227848,12808823.04,16.365644791431713,0.18010776229829784,0.142741741821369,0.147814208835991,0.12000622913004048,0.06182173993240072,0.0914752330922111,1.21847394588526,1.2317211357071922,0.032293553462306834,0.027807979705950517,-0.05573994916202918,2.847232265235547,0.06655137309842951,0.06655137309842951,0.08205738672597859,16.168,0.635428988951747,15.988499999999998,0.791768673021941
1994-11-23,45.0313,45.2656,44.6094,45.25,26.6336,601600,18.27,19.57,18.27,18.41,0.005542182860699185,0.005542182860699185,3.0715790861427806e-05,0.01460276296345089,0.004844866606714444,7.691032011212639e-05,9.755295890293281e-05,13.307348051617767,0.21833465389499196,16022773.760000002,16.589521628187406,0.18282525763859792,0.14518666825385315,0.148535107037781,0.1204230212848052,0.0854497243112174,0.08998850615965254,1.2308555282630589,1.2334444481881053,0.034290150600816915,0.0281120857529758,-0.05049215861732126,2.9128939952449864,0.06566173000943953,0.06566173000943953,0.06873741101806957,16.738,1.0779007375451046,16.124000000000002,0.9548843964199498
1994-11-25,45.2813,45.5313,45.2813,45.4688,26.7623,77300,17.64,18.51,17.23,17.44,0.004820604174847087,0.004820604174847087,2.323822461055317e-05,0.005505857811606438,0.004132232731473072,1.093363397119306e-05,8.561124726482057e-06,11.255449234575513,-2.051898817042254,2068725.79,14.54244341532,0.17983063253331977,0.14291018991215282,0.14796897407387843,0.12070835639033382,0.10242767537043122,0.08842048344108351,1.2153266159940619,1.225838695006269,0.03186165845944133,0.02726061768354461,-0.04590390696580027,2.8587664184808337,-0.054127576764152696,0.054127576764152696,0.07165907604556798,17.044,0.9983135779905543,16.2125,0.9918981006662118
1994-11-28,45.4531,45.6875,45.3438,45.6719,26.8819,79900,17.09,17.62,16.83,16.83,0.004459016936239291,0.004459016936239291,1.988283203766883e-05,0.007551284738342382,0.0048022040160597855,2.0566303520652916e-05,1.9602553212895154e-05,11.288531131754366,0.033081897178853126,2147863.81,14.57998432943509,0.18234591916009027,0.14345632594763758,0.12905843638485337,0.12086657233266984,0.09768655578553649,0.08908820693690449,1.4128942227095729,1.0677760930428015,0.0532874827752369,0.008191864052183528,-0.0381699327696815,2.8231630082027146,-0.035603410278119085,0.035603410278119085,0.04587161230531904,17.21,0.8373470009502123,16.326,0.9201338575389167
1994-11-29,45.6563,45.75,45.5,45.6563,26.8727,105500,16.01,16.76,15.65,16.15,-0.00034229629054394195,0.00034229629054394195,1.1716675052014272e-07,0.0054794657646255705,0.0,1.0829065567809477e-05,1.5012272532851844e-05,11.566466231898259,0.27793510014389256,2835069.8499999996,14.857577133288439,0.167556615284357,0.1355136440136364,0.12842489300484466,0.12054928520466324,0.09777739653851272,0.09088346779743828,1.3047051187968375,1.065331020310992,0.03913172227951234,0.007875607800181428,-0.027619771312780483,2.7819200496686656,-0.04124295853404902,0.04124295853404902,0.06852417806777472,17.214000000000002,0.8309211755637923,16.405499999999996,0.8230909331358832
1994-11-30,45.8906,45.9531,45.5938,45.5938,26.8359,218800,15.99,16.87,15.53,15.95,-0.0013703580342379063,0.0013703580342379063,1.8778811420003787e-06,0.00784956879754007,-0.00648856070122823,2.222317713877867e-05,1.4544324022744916e-05,12.295913349529963,0.7294471176317039,5871694.92,15.585653892885906,0.06182173993240072,0.13464905043922432,0.12215369584792587,0.1205801109101367,0.109949037674739,0.09078530939468603,0.5060979899401908,1.0130501201724875,-0.060331955915525155,0.0015735849377891686,-0.0286279988996192,2.7694588292308535,-0.01246122043781206,0.01246122043781206,0.08276325939728138,16.956,1.0032347681376959,16.461,0.7457662961149589
1994-12-01,45.6406,45.6406,45.0469,45.1406,26.5692,439000,15.49,17.04,15.42,16.69,-0.00998789318316362,0.00998789318316362,9.975801023828632e-05,0.013093502014271412,-0.011015607988744658,6.183383551356123e-05,3.884554158156356e-05,12.992254692057308,0.6963413425273455,11663878.799999999,16.272007342230086,0.0854497243112174,0.14270026316633538,0.12559121923420669,0.12228829467963338,0.10865032046088104,0.09369766713147848,0.6803797656575649,1.0270093271251037,-0.04014149492298928,0.0033029245545733027,-0.03828166852476589,2.8148097376737438,0.04535090844289025,0.04535090844289025,0.09989815326598611,16.612000000000002,0.5896778781676247,16.5285,0.6985645055548011
1994-12-02,45.0469,45.5625,45.0469,45.5625,26.8175,318500,16.11,17.14,16.1,16.55,0.009302009316667359,0.009302009316667359,8.652737732736635e-05,0.0113808405128466,0.0113808405128466,4.671573888326915e-05,1.4727555817216711e-05,12.671377753994355,-0.3208769380629537,8541373.75,15.960432413483803,0.10242767537043122,0.14633947703734002,0.12846894101181847,0.12334952211066967,0.09044064940714053,0.08932046591824752,0.7972952416647415,1.0415033541561323,-0.026041265641387243,0.005119418901148795,-0.028647078425406813,2.806386101823072,-0.00842363585067174,0.00842363585067174,0.06259564117921637,16.434,0.3710525569245677,16.576999999999998,0.6619596107888757
1994-12-05,45.6563,45.8125,45.5,45.6094,26.8451,139200,15.88,17.03,15.69,16.1,0.0010286494666185142,0.0010286494666185142,1.0581197251745538e-06,0.006844653689965499,-0.0010277684634732414,1.6897307472891993e-05,2.3016596238168143e-05,11.843667026882457,-0.8277107271118975,3736837.92,15.133750335838522,0.09768655578553649,0.14627490799104764,0.11986163578456387,0.12144659726970719,0.10150086478759028,0.09083612010387573,0.8149943486597807,0.9869493133543835,-0.022175079999027375,-0.0015849614851433241,-0.027647382680633492,2.7788192719904172,-0.027566829832654793,0.027566829832654793,0.0819529279296558,16.288,0.3157847368069737,16.5445,0.6689384756541494
1994-12-06,45.4375,45.6563,45.3594,45.6406,26.8635,249900,15.8,16.86,15.66,16.05,0.0006851789367008365,0.0006851789367008365,4.6947017529848894e-07,0.006524172271903417,0.004459915976563781,1.5352015065216108e-05,1.359868852375122e-05,12.428816116823043,0.585149089940586,6713188.649999999,15.719584604715811,0.09777739653851272,0.13717805691764184,0.11940344019147515,0.12129924992197433,0.10487736304166632,0.09080355384739618,0.8188825747542705,0.9843708041746453,-0.02162604365296243,-0.0018958097304991733,-0.026980918850784574,2.775708849576025,-0.0031104224143923,0.0031104224143923,0.07383426201105234,16.268,0.3295754845255455,16.4785,0.6479950860762131
1994-12-07,45.3594,45.5,45.2656,45.3125,26.6704,531900,16.61,17.64,16.17,16.28,-0.007214151686079973,0.007214151686079973,5.204398454977051e-05,0.005164963842856708,-0.0010344992038912573,9.621640340680159e-06,1.2925017926392202e-05,13.184210780730409,0.7553946639073654,14185985.76,16.467765116937095,0.109949037674739,0.08919282037773711,0.11901799037358521,0.12204242309643608,0.0985228009266249,0.08719284580690875,0.9238018330642309,0.9752181852333347,-0.009068952698846208,-0.00302443272285087,-0.03397516697816605,2.7899373605743945,0.014228510998369526,0.014228510998369526,0.0870113769896297,16.334000000000003,0.27915945264356096,16.4775,0.6483004095730645
1994-12-08,45.5,45.5625,44.75,44.875,26.4129,261500,16.13,18.16,16.12,18.15,-0.009701809034651898,0.009701809034651898,9.41250985448532e-05,0.017993565048012472,-0.013831479148461737,0.00011677476018711718,8.798228863935866e-05,12.474189562487116,-0.710021218243293,6906973.350000001,15.74804208965915,0.10865032046088104,0.09774085000938756,0.12375872171126366,0.12363459062646921,0.07373436612372108,0.080185102959433,0.8779205130638679,1.0010040158192417,-0.015108401250382625,0.0001241310847944488,-0.04202512730490793,2.8986705607108596,0.10873320013646515,0.10873320013646515,0.11916063609466498,16.626,0.8741452968473111,16.564,0.7479755132496138
1994-12-09,44.875,45.0781,44.6875,45.0469,26.514,235900,17.0,17.22,16.01,16.04,0.003820368204623392,0.003820368204623392,1.4595213218897362e-05,0.008702720535426922,0.003823322447587534,2.731647290859588e-05,3.2221900756744606e-05,12.371163265395767,-0.1030262970913487,6254652.6,15.648836160772424,0.09044064940714053,0.0966202353210127,0.12198113020917509,0.12118605061729498,0.07680480994131093,0.07911232011381097,0.741431475934446,1.0065608177494865,-0.03154048080203456,0.0007950795918801046,-0.0383583107255292,2.7750856024383683,-0.12358495827249127,0.12358495827249127,0.07285797199096129,16.524,0.9140733012183793,16.566,0.7464399718523371
1994-12-12,44.9531,45.3438,44.9531,45.3438,26.6888,151100,17.44,17.44,15.46,15.46,0.006571106369591018,0.006571106369591018,4.317943892047964e-05,0.008653728714796131,0.008653728714796131,2.7009783336632452e-05,8.51507652902925e-06,11.92569714826083,-0.4454661171349361,4032677.68,15.20994115000708,0.10150086478759028,0.09961196899436685,0.12349546919083618,0.12104983782972362,0.061780000954457105,0.07563406286167663,0.8218995032987172,1.0202035079514336,-0.021994604403245896,0.00244563136111256,-0.03201845377127188,2.738256043159276,-0.03682955927909237,0.03682955927909237,0.1205103753215576,16.396,1.0262212237136084,16.514000000000003,0.7864336556485949
1994-12-13,45.3125,45.5313,45.3125,45.5156,26.7899,70900,15.04,15.17,14.33,14.48,0.003780949067206052,0.003780949067206052,1.4295575848806315e-05,0.004817068926858873,0.004472191722789122,8.369129131912605e-06,3.875996614949881e-06,11.169025712520218,-0.7566714357406124,1899403.91,14.457050663333675,0.10487736304166632,0.10138954717430941,0.11967411581053375,0.12128038130492177,0.05977805773852041,0.07444332059423582,0.8763579520211922,0.9867557681044095,-0.014796752768867424,-0.0016062654943880261,-0.028351637191893153,2.6727683869575705,-0.06548765620170549,0.06548765620170549,0.056964551520360285,16.082,1.348228467285953,16.404,0.906661893692271
1994-12-14,45.4531,45.9531,45.4531,45.75,26.9279,203300,15.09,15.11,12.66,13.03,0.005137973021444697,0.005137973021444697,2.6398766769093552e-05,0.01094028604334272,0.0065107666033398705,4.316899140146196e-05,4.3469879802557705e-05,12.222437999616439,1.0534122870962204,5474442.07,15.515600923451338,0.0985228009266249,0.10439236846635037,0.12047434037627895,0.11526820531576529,0.0886194807071194,0.08339943574113842,0.817790747962657,1.0451654039919507,-0.021951539449654056,0.005206135060513664,-0.023346486964847868,2.567254391136754,-0.10551399582081666,0.10551399582081666,0.17690935956861797,15.431999999999999,1.8995973257509549,16.2225,1.1760364969273844
1994-12-15,45.8125,46.0313,45.8125,45.8906,27.0106,130100,13.79,13.79,12.67,12.87,0.0030664577177139662,0.0030664577177139662,9.403162934527547e-06,0.004764620234045097,0.0017033234183511665,8.187873589968625e-06,1.023004303662239e-05,11.776058664500596,-0.44637933511584293,3514079.06,15.07228804605321,0.07373436612372108,0.09284839493475125,0.12038311665200589,0.11543938860303461,0.08859131274905654,0.08538303456618127,0.6124975675523224,1.0428253138620773,-0.04664875052828481,0.00494372804897128,-0.013768954676734446,2.554899021608035,-0.01235536952871863,0.01235536952871863,0.08470669747216275,14.376,1.4172614437710842,16.088,1.3901291117620669
1994-12-16,45.6719,45.8438,45.625,45.75,27.1426,266100,12.87,13.13,11.87,12.79,0.004875067823472801,0.004875067823472801,2.376628628345983e-05,0.004784154101218263,0.0017085625872801124,8.255148078981507e-06,1.0316400096951705e-05,12.49162745696578,0.7155687924651843,7222645.86,15.792731906341867,0.07680480994131093,0.08390020826942624,0.11927801031039892,0.1157688620208019,0.08187068456244316,0.08361942107132461,0.6439142448925887,1.0303116764589642,-0.042473200369087985,0.0035091482895970166,-0.007615837138814308,2.548663615590751,-0.0062354060172840065,0.0062354060172840065,0.10088547969312818,13.725999999999999,1.1904326944435148,15.931999999999999,1.574051426966989
1994-12-19,45.75,45.8438,45.6094,45.8125,27.1797,1120200,12.87,13.67,13.02,13.02,0.0013659217584032213,0.0013659217584032213,1.865742250079348e-06,0.0051261303766588495,0.0013651879253399903,9.477501090488845e-06,1.2418654811629666e-05,13.929017798757869,1.4373903417920886,30446699.94,17.23148816989236,0.061780000954457105,0.084021408196249,0.11928106669348272,0.11559298622260689,0.08991650131721514,0.08355369003884068,0.5179363554252373,1.0319057461131196,-0.057501065739025616,0.0036880804708758347,0.0,2.5664866367804233,0.01782302118967216,0.01782302118967216,0.048717013955435,13.238,0.701690815103066,15.783000000000001,1.7030347525582163
1994-12-20,45.8594,45.8906,45.6719,45.6719,27.0962,675600,12.94,13.48,12.78,12.98,-0.0030768744829887673,0.0030768744829887673,9.467156584067394e-06,0.004777073930971188,-0.0040969649129303735,8.230732224694862e-06,4.926219885676597e-06,13.423356463915782,-0.5056613348420864,18306192.72,16.722749960567285,0.05977805773852041,0.08536005349565846,0.1142456958324502,0.1152931033960666,0.0943722529991687,0.08524664964552718,0.523241224126197,0.9909152626413547,-0.05446763809392979,-0.0010474075636164037,-0.0030721457558399168,2.563409711275944,-0.0030769255044793553,0.0030769255044793553,0.05332565653477235,12.937999999999999,0.10425929215172756,15.625499999999999,1.8114619713602003
1994-12-21,45.7031,46.2656,45.7031,46.1563,27.3836,544500,12.9,12.94,11.91,12.05,0.010550797399877077,0.010550797399877077,0.00011131932577325288,0.012232575086197964,0.009867333710390839,5.396974027889385e-05,3.7206676385685893e-05,13.207623221355153,-0.21573324256062953,14910370.200000001,16.51756751540653,0.0886194807071194,0.0937020668481407,0.0914752330922111,0.11729497688269054,0.057610277370686656,0.07768717353764197,0.9687811412055876,0.7798734056932176,-0.0028557523850916977,-0.025819743790479438,0.0,2.489064659936664,-0.07434505133928004,0.07434505133928004,0.08294490570554575,12.742,0.3973285793898581,15.366,1.9355031985452569
1994-12-22,46.1563,46.2031,45.9688,46.0156,27.3002,222000,12.17,12.59,12.12,12.42,-0.0030502658799731464,0.0030502658799731464,9.304121938528352e-06,0.00508398990715281,-0.003052993575829762,9.322317864422273e-06,9.322915883000576e-06,12.310432660854417,-0.8971905605007358,6060644.4,15.617326689025822,0.08859131274905654,0.08150207801727538,0.08998850615965254,0.1163790645855557,0.10013461801497599,0.07767007169889834,0.9844736459107659,0.7732362042959863,-0.0013971934105959927,-0.02639055842590317,-0.0030456185454067475,2.519308076505333,0.030243416568668913,0.030243416568668913,0.03804586741508751,12.652,0.41178878080874837,15.0665,1.9028545730863835
1994-12-23,45.9844,46.1719,45.9844,46.0625,27.328,125800,11.96,12.04,11.74,11.82,0.0010177894347545013,0.0010177894347545013,1.0358953334978873e-06,0.004069179398958864,0.0016969614129732223,5.972115823776052e-06,7.166707102875331e-06,11.742448623248476,-0.5679840376059406,3437862.4,15.050360440854636,0.08187068456244316,0.07937817023856104,0.08842048344108351,0.11593588847377614,0.1055048986605931,0.07773134565650112,0.9259244167896388,0.7626670619864494,-0.0065497988786403505,-0.027515405032692633,-0.0020304123636045723,2.469793011977952,-0.04951506452738075,0.04951506452738075,0.0252326254807245,12.458,0.53927729416316,14.785499999999999,1.9483230981376818
1994-12-27,46.2188,46.4063,46.1875,46.3125,27.4763,95200,11.83,12.37,11.61,12.07,0.005411997305754479,0.005411997305754479,2.928971483749374e-05,0.0047260271691498944,0.00202526133378246,8.055768468069006e-06,9.58320920616766e-06,11.463735220779457,-0.27871340246901966,2615743.76,14.777059035691371,0.08991650131721514,0.07714190082912614,0.08908820693690449,0.11643219526165084,0.10392608711200868,0.07591314578452026,1.0092974638146806,0.765150968224056,0.0008282943803106513,-0.027343988324746354,0.0,2.4907230351094403,0.020930023131488174,0.020930023131488174,0.06340739069459632,12.268,0.4520730029540843,14.5475,1.9759657865139408
1994-12-28,46.3594,46.3594,45.9688,46.0781,27.3372,358200,11.4,13.21,11.36,12.81,-0.005075402906141502,0.005075402906141502,2.5759714659669603e-05,0.008461170699690816,-0.006086293297597362,2.58211429033992e-05,2.1486215879376506e-05,12.788846768608748,1.325111547829291,9792185.04,16.09709518061452,0.0943722529991687,0.07899220949919357,0.09088346779743828,0.11679471505670239,0.09747995672734712,0.07382961237498649,1.038387456886067,0.7781470912730553,0.0034887852017304183,-0.02591124725926411,-0.005062544811346492,2.550226115908643,0.059503080799202746,0.059503080799202746,0.15087570524122879,12.234,0.3868203717488526,14.380500000000001,1.9745418522573188
1994-12-29,46.25,46.25,46.0625,46.1094,27.3558,220100,12.87,12.87,12.34,12.86,0.0006801601929700141,0.0006801601929700141,4.626178881010068e-07,0.004062294008878926,-0.003044630186225117,5.951922289160368e-06,4.670255279776921e-06,12.301837267514554,-0.48700950109419416,6021011.58,15.610765839713295,0.057610277370686656,0.07474073995996745,0.09078530939468603,0.11266509665957636,0.09762822705383502,0.07513717441614534,0.6345770891216325,0.8057979985496193,-0.03317503202399937,-0.02187978726489033,-0.004385597769714256,2.554121718809473,0.0038956029008301307,0.0038956029008301307,0.04205300313079347,12.396,0.4542356216766065,14.226000000000003,1.9661434332214867
1994-12-30,46.2031,46.25,45.5625,45.5625,27.0313,2209500,12.48,13.48,12.34,13.2,-0.011933118357317696,0.011933118357317696,0.00014239931372975258,0.014976454189557259,-0.01396188563484053,8.089702532971263e-05,3.6845088296255755e-05,14.608276803552931,2.3064395360383774,59725657.35,17.905272257394355,0.10013461801497599,0.09453931039415904,0.09369766713147848,0.11528661199748597,0.04905592501611044,0.06392643686632953,1.0686991584802752,0.8127367567495324,0.006436950883497508,-0.021588944866007487,-0.01619577599604005,2.580216829592325,0.026095110782851982,0.026095110782851982,0.08836108700691936,12.552000000000001,0.5808356049692072,14.0515,1.8893197745554589
1995-01-03,45.7031,45.8438,45.6875,45.7813,27.1611,324300,14.09,14.71,13.39,14.25,0.004790348765315144,0.004790348765315144,2.2947441293356328e-05,0.0034152284938765765,0.001709581503427136,4.20682143436121e-06,4.702882310689767e-06,12.68942429229541,-1.918852511257521,8808344.73,15.991210094902149,0.1055048986605931,0.09443011339637657,0.08932046591824752,0.11552884957940222,0.03608275644867556,0.06322844632121105,1.181195122259648,0.7731442513573906,0.016184432742345572,-0.026208383661154702,-0.011471704705509733,2.6567569067146595,0.07654007712233435,0.07654007712233435,0.094019374910265,13.038,0.7930762888902819,13.9365,1.7969777991189233
1995-01-04,45.9844,46.0,45.75,46.0,27.2909,351800,13.87,14.15,13.53,13.53,0.004767510682936571,0.004767510682936571,2.272915811191433e-05,0.005449604767564685,0.0003391879525129684,1.0711358624683665e-05,1.4804653487224089e-05,12.770818111285594,0.08139381899018439,9600938.620000001,16.077371424575272,0.10392608711200868,0.09717409323359173,0.09083612010387573,0.11557769282763303,0.013404049775420028,0.06093312326696048,1.144105307372925,0.7859312457408569,0.013089967008132947,-0.024741572723757294,-0.006747633414979415,2.604909442182697,-0.05184746453196265,0.05184746453196265,0.04480518190655002,13.330000000000002,0.5904659177293843,13.807999999999998,1.7245551676637552
1995-01-05,46.0313,46.1094,45.9531,46.0,27.2909,89800,13.7,14.19,13.37,13.5,0.0,0.0,0.0,0.003395522610675746,-0.0006802033918202902,4.158414736065251e-06,5.586057517248908e-06,11.40534025429029,-1.3654778569953034,2450722.82,14.711893567579967,0.09747995672734712,0.09593868901466333,0.09080355384739618,0.1135176726913353,0.013614390830671334,0.06449869654347044,1.0735257883317129,0.7999067607234969,0.006676402879950943,-0.02271411884393912,-0.006747633414979415,2.6026896854443837,-0.0022197567383130945,0.0022197567383130945,0.059524100058099584,13.468,0.5142664678938483,13.680499999999999,1.6423810539322972
1995-01-06,46.0938,46.25,45.9063,46.0469,27.3187,448400,13.67,13.76,12.79,13.13,0.0010181360933407824,0.0010181360933407824,1.0366011045632303e-06,0.007459101408566132,-0.001018008416484049,2.0067236578213823e-05,2.7418764174590747e-05,13.013440970180142,1.6081007158898508,12249705.08,16.32101241956316,0.09762822705383502,0.08015676757580299,0.08719284580690875,0.10937811767156883,0.08436964140352265,0.08153095408178807,1.119681622389476,0.7971690102468567,0.010435381246926265,-0.022185271864660072,-0.005735852352754867,2.574899688314705,-0.027789997129678667,0.027789997129678667,0.07310221691444624,13.522,0.44381302369355763,13.523000000000001,1.5269581044126759
1995-01-09,46.0313,46.0938,46.0,46.0938,27.3465,36800,13.53,14.08,13.21,13.33,0.0010171005464747473,0.0010171005464747473,1.0344935216392296e-06,0.0020370542302730736,0.0013568508384526618,1.4966482059846439e-06,1.363609976350336e-06,10.513253124157023,-2.5001878460231186,1006351.2,13.821841674086514,0.04905592501611044,0.07884613339977868,0.080185102959433,0.1093635003752249,0.09422952917279322,0.08281679115463367,0.6117835259365902,0.7331980293637168,-0.03112917794332256,-0.029178397415791896,-0.004724071290530318,2.5900171341906173,0.015117445875912239,0.015117445875912239,0.06378123219566229,13.548000000000002,0.42357998064122465,13.282,1.0703398378183575
1995-01-10,46.2031,46.3906,46.1406,46.1406,27.3743,229800,12.49,13.25,11.97,12.52,0.001016067103979168,0.001016067103979168,1.0323923597886135e-06,0.005403595939727534,-0.0013536388414894626,1.0531258691787573e-05,1.3891602659130002e-05,12.344964644396793,1.8317115202397698,6290614.140000001,15.654569261430265,0.03608275644867556,0.07884557360535988,0.07911232011381097,0.10916910738158281,0.09398283022006969,0.08286593599701386,0.4560952882783227,0.7246768065739218,-0.04302956366513541,-0.030056787267771834,-0.00371229022830577,2.5273273656719524,-0.06268976851866492,0.06268976851866492,0.10159403286234943,13.202000000000002,0.4132432697576525,13.106,0.8621112396168259
1995-01-11,46.2969,46.2969,45.8125,46.1719,27.3929,222400,12.03,13.13,11.95,12.15,0.0006792386945151385,0.0006792386945151385,4.6136520412662965e-07,0.01051802456012745,-0.0027036162714568455,3.99009199453408e-05,5.2490785874955695e-05,12.312232841358565,-0.03273180303822798,6092180.96,15.622516697086551,0.013404049775420028,0.07409554687292193,0.07563406286167663,0.10881702060085828,0.09412544360853321,0.08283085262804676,0.1772223951519572,0.6950572846421057,-0.06223001308625661,-0.033182957739181645,-0.0030353431866735336,2.4973291697865574,-0.029998195885394985,0.029998195885394985,0.09416840993718537,12.925999999999998,0.5703770682627209,12.9405,0.6861906670736083
