episode_id,start_idx,branch_idx,end_idx,start_date,branch_date,end_date,candidate_days,calendar_rows,rv_20d,branch_stress_cut,drawdown_120d,rv_ratio_5_20_branch,rv_5d_change_5d_branch,return_5d_branch,worst_return_5d_in_prior_window,outcome,forward_return_h,worst_forward_drawdown_h,vol_scaled_move_unit,outcome_complete,outcome_horizon
1,818,818,824,1996-07-22,1996-07-22,1996-07-30,6,7,0.1837125491633908,0.11118290904138424,-0.06381018364823454,0.8119301150764224,-0.11138602225944036,0.013376629159122515,-0.04308757665324728,recovery,0.08120032582915537,-0.012794190579220488,0.07319283155127868,True,40
2,996,996,1010,1997-04-07,1997-04-07,1997-04-25,6,15,0.1884436089975106,0.11753854409380864,-0.06647738707347961,0.9162910423851643,-0.10741459003999951,0.011767380325872713,-0.055479824344625485,recovery,0.10978756861062555,-0.036323210205837175,0.07507773090668293,True,40
3,1335,1335,1369,1998-08-11,1998-08-11,1998-09-29,26,35,0.2202984440807294,0.13686285803918571,-0.09857723577235777,0.697249945403565,-0.1854468970861889,-0.001169617582668597,-0.0542819447955097,relapse,-0.08801823954643773,-0.10175412120835514,0.08776900098571362,True,40
4,1378,1378,1392,1998-10-12,1998-10-12,1998-10-30,10,15,0.2915277200153303,0.14429403681374245,-0.15384871860529636,0.7143255239561888,-0.1534338041610461,0.012898635410357307,-0.0637858270262565,recovery,0.18443189466168386,-0.003439193885737324,0.11614742379211657,True,40
5,1616,1616,1627,1999-09-22,1999-09-22,1999-10-07,5,12,0.1931863768876991,0.16065432961025397,-0.07646116143954629,0.9216961156183653,0.03346850466865339,-0.0073645507598981,-0.036478392190226604,recovery,0.08392685067691996,-0.04384713728258893,0.07696729486327822,True,40
6,1636,1636,1641,1999-10-20,1999-10-20,1999-10-27,6,6,0.2105550322762708,0.16292914151351834,-0.09309028829473809,1.0193116807869291,-0.030387434646713007,0.0004871201758608005,-0.0695933861320677,recovery,0.10818721262657793,-0.003411439800049876,0.0838871328053085,True,40
7,1724,1724,1731,2000-02-28,2000-02-28,2000-03-08,3,8,0.225000558725067,0.16905958362268025,-0.07378240686412885,0.9989105571125785,0.013607001594777901,0.0059874454341565,-0.03803418039391179,recovery,0.0911390324524719,0.003673046368500854,0.08964236830147446,True,40
8,1763,1763,1782,2000-04-24,2000-04-24,2000-05-19,6,20,0.2871678955373997,0.17353984034752268,-0.07366749962658103,0.8561537645138219,-0.12450873989623482,0.027618714456002322,-0.09020642016839789,mixed,0.042427365661746874,-0.030974526366480015,0.11441042814288355,True,40
9,1889,1889,1902,2000-10-20,2000-10-20,2000-11-08,10,14,0.2696195318056641,0.17571471072414396,-0.07950952417675639,1.1900080695667297,-0.005960438855508288,0.01689351800408092,-0.07982595126126107,mixed,-0.0484690277973755,-0.061016209256384846,0.10741899268315808,True,40
10,1909,1909,1927,2000-11-17,2000-11-17,2000-12-14,5,19,0.2121505813097542,0.1783714321802885,-0.10099523892634343,1.0698038501620335,-0.016115523262625997,0.00011400687327081833,-0.058859775601508985,relapse,-0.01058849025127484,-0.07321532977712353,0.08452281475611358,True,40
11,1936,1936,1958,2000-12-28,2000-12-28,2001-01-31,16,23,0.2810685623115018,0.18181176497763124,-0.11752606819740796,0.8367546285936864,-0.09400371885005451,0.05747494601916221,-0.07236914919648708,mixed,-0.05443322819778984,-0.06550178170825516,0.11198039561973122,True,40
12,1977,1977,1999,2001-02-28,2001-02-28,2001-03-30,10,23,0.2070764809321699,0.18341294237794056,-0.1736909702753926,1.0698360814255583,-0.03536103663038381,-0.013382927137289488,-0.06490943520509498,relapse,0.0008199588656037093,-0.10701145461447048,0.08250124477680584,True,40
13,2006,2006,2021,2001-04-10,2001-04-10,2001-05-02,11,16,0.3257166140371877,0.18575442016304095,-0.18403322674658706,0.9951017748383892,-0.032640251441965695,0.0551577560721028,-0.0771633948266821,recovery,0.09892808409163223,0.0006862154821780653,0.1297686052109251,True,40
14,2077,2077,2084,2001-07-23,2001-07-23,2001-08-01,5,8,0.1862324979387148,0.186216553408265,-0.1328394979154126,0.9653932910822,-0.03682543640837971,-0.014687943502498486,-0.04844388261431379,relapse,-0.15025806824828547,-0.1791180043579147,0.07419680317472013,True,40
15,2119,2119,2134,2001-09-26,2001-09-26,2001-10-17,16,16,0.3214259006196952,0.1865631110124765,-0.2247761242708315,1.0988074137166948,-0.08433164125469172,-0.001772929001569683,-0.11960770140888388,recovery,0.12476504006527045,0.008678679987198512,0.12805914406724445,True,40
16,2209,2209,2219,2002-02-05,2002-02-05,2002-02-20,3,11,0.1933776397957269,0.18787426818791206,-0.07849522308298562,1.1808050501203076,-0.006661682843662614,-0.010116044118216578,-0.03585322711453817,mixed,0.035008010413537516,-0.010534528220019435,0.07704349582980465,True,40
17,2271,2271,2284,2002-05-06,2002-05-06,2002-05-23,7,14,0.196693005777874,0.18901731361977825,-0.10200164730842964,0.9956639989708265,0.03497702031438829,-0.013093612116691182,-0.049858296622781684,relapse,-0.09640909632440864,-0.09640909632440864,0.07836436925389673,True,40
18,2308,2308,2309,2002-06-27,2002-06-27,2002-06-28,2,2,0.232431071616995,0.1905654213544297,-0.15047092655298788,1.010618697532142,-0.03933957001794089,-0.014257419057501487,-0.06972094300305709,relapse,-0.04857572897732265,-0.19591578487392913,0.0926027554982946,True,40
19,2331,2331,2350,2002-07-31,2002-07-31,2002-08-27,16,20,0.4289537359694462,0.19270088378516195,-0.22112859962026843,0.8858484106993008,-0.2307858202762964,0.07326495236765403,-0.12460999769519739,mixed,-0.055362205154429356,-0.0930465017368437,0.1708992591038513,True,40
20,2359,2359,2371,2002-09-10,2002-09-10,2002-09-26,6,13,0.2769126172102369,0.1940732507897918,-0.20183627188484443,0.6502109077298643,-0.1492455115140019,0.038009541075367234,-0.07609785560137257,relapse,0.006113491139057237,-0.1445011483360643,0.11032462745844625,True,40
21,2383,2383,2399,2002-10-14,2002-10-14,2002-11-05,14,17,0.3866739140675084,0.1952698960901194,-0.23079128244681213,1.1533237899833877,-0.0036766088989885204,0.06719698179214663,-0.06736408158292646,mixed,0.0717239298644139,0.022687584297579333,0.15405457485893162,True,40
22,2406,2406,2419,2002-11-14,2002-11-14,2002-12-04,6,14,0.2179923462883136,0.19688308192679482,-0.14767941419229214,0.9259502426787702,-0.055714729518560824,-0.0003310189621332747,-0.043831414906124376,mixed,0.03369503141062258,-0.03220519951332157,0.08685022963324088,True,40
23,2427,2427,2434,2002-12-16,2002-12-16,2002-12-26,7,8,0.2343630492521039,0.19799840628587512,-0.07412369475961722,0.9964184239980374,-0.0067076765345669975,0.023738250130574623,-0.05043767611215237,relapse,-0.0970730276408055,-0.09981301856212754,0.09337247381232006,True,40
24,2458,2458,2476,2003-01-31,2003-01-31,2003-02-27,6,19,0.2102507722443927,0.19986491139870524,-0.10148772091891023,1.189766271010066,-0.011790973852288389,-0.0037113576906432875,-0.06324983962088548,relapse,-0.011375319550961493,-0.0643738885183951,0.08376591270704928,True,40
25,2491,2491,2507,2003-03-20,2003-03-20,2003-04-11,8,17,0.2342949934805638,0.20097276376943718,-0.06043980552210182,0.9909905776574385,-0.0799537262333623,0.049890394153054414,-0.03349486032598069,recovery,0.08056399544246107,-0.034815663827247545,0.09334535974392837,True,40
