episode_id,start_idx,branch_idx,end_idx,start_date,branch_date,end_date,candidate_days,calendar_rows,rv_20d,branch_stress_cut,drawdown_120d,rv_ratio_5_20_branch,rv_5d_change_5d_branch,return_5d_branch,worst_return_5d_in_prior_window,outcome,forward_return_h,worst_forward_drawdown_h,vol_scaled_move_unit,outcome_complete,outcome_horizon
1,818,818,824,1996-07-22,1996-07-22,1996-07-30,6,7,0.1837125491633908,0.106540440578031,-0.06381018364823454,0.8119301150764224,-0.11138602225944036,0.013376629159122515,-0.04308757665324728,recovery,0.08120032582915537,-0.012794190579220488,0.07319283155127868,True,40
2,996,996,1010,1997-04-07,1997-04-07,1997-04-25,6,15,0.1884436089975106,0.11324638477246131,-0.06647738707347961,0.9162910423851643,-0.10741459003999951,0.011767380325872713,-0.055479824344625485,recovery,0.10978756861062555,-0.036323210205837175,0.07507773090668293,True,40
3,1335,1335,1369,1998-08-11,1998-08-11,1998-09-29,26,35,0.2202984440807294,0.12584793827610374,-0.09857723577235777,0.697249945403565,-0.1854468970861889,-0.001169617582668597,-0.0542819447955097,relapse,-0.08801823954643773,-0.10175412120835514,0.08776900098571362,True,40
4,1378,1378,1392,1998-10-12,1998-10-12,1998-10-30,10,15,0.2915277200153303,0.12893998344187135,-0.15384871860529636,0.7143255239561888,-0.1534338041610461,0.012898635410357307,-0.0637858270262565,recovery,0.18443189466168386,-0.003439193885737324,0.11614742379211657,True,40
5,1587,1587,1588,1999-08-11,1999-08-11,1999-08-12,2,2,0.1548665960651892,0.14778556192262063,-0.08175344879808355,1.00019316314315,-0.014546619258743787,-0.003113778699994999,-0.04445171217346611,mixed,0.015570367722643308,-0.0234161250043482,0.06170032874911579,True,40
6,1616,1616,1627,1999-09-22,1999-09-22,1999-10-07,5,12,0.1931863768876991,0.1501503591754774,-0.07646116143954629,0.9216961156183653,0.03346850466865339,-0.0073645507598981,-0.036478392190226604,recovery,0.08392685067691996,-0.04384713728258893,0.07696729486327822,True,40
7,1636,1636,1641,1999-10-20,1999-10-20,1999-10-27,6,6,0.2105550322762708,0.15223081056080662,-0.09309028829473809,1.0193116807869291,-0.030387434646713007,0.0004871201758608005,-0.0695933861320677,recovery,0.10818721262657793,-0.003411439800049876,0.0838871328053085,True,40
8,1724,1724,1731,2000-02-28,2000-02-28,2000-03-08,3,8,0.225000558725067,0.15630575246074868,-0.07378240686412885,0.9989105571125785,0.013607001594777901,0.0059874454341565,-0.03803418039391179,recovery,0.0911390324524719,0.003673046368500854,0.08964236830147446,True,40
9,1763,1763,1782,2000-04-24,2000-04-24,2000-05-19,6,20,0.2871678955373997,0.15974154971967386,-0.07366749962658103,0.8561537645138219,-0.12450873989623482,0.027618714456002322,-0.09020642016839789,mixed,0.042427365661746874,-0.030974526366480015,0.11441042814288355,True,40
10,1889,1889,1902,2000-10-20,2000-10-20,2000-11-08,10,14,0.2696195318056641,0.16187006588124445,-0.07950952417675639,1.1900080695667297,-0.005960438855508288,0.01689351800408092,-0.07982595126126107,mixed,-0.0484690277973755,-0.061016209256384846,0.10741899268315808,True,40
11,1909,1909,1927,2000-11-17,2000-11-17,2000-12-14,5,19,0.2121505813097542,0.16349835700253557,-0.10099523892634343,1.0698038501620335,-0.016115523262625997,0.00011400687327081833,-0.058859775601508985,relapse,-0.01058849025127484,-0.07321532977712353,0.08452281475611358,True,40
12,1936,1936,1958,2000-12-28,2000-12-28,2001-01-31,16,23,0.2810685623115018,0.1669932533783187,-0.11752606819740796,0.8367546285936864,-0.09400371885005451,0.05747494601916221,-0.07236914919648708,mixed,-0.05443322819778984,-0.06550178170825516,0.11198039561973122,True,40
13,1977,1977,1999,2001-02-28,2001-02-28,2001-03-30,10,23,0.2070764809321699,0.16853752170136846,-0.1736909702753926,1.0698360814255583,-0.03536103663038381,-0.013382927137289488,-0.06490943520509498,relapse,0.0008199588656037093,-0.10701145461447048,0.08250124477680584,True,40
14,2006,2006,2021,2001-04-10,2001-04-10,2001-05-02,11,16,0.3257166140371877,0.1715115912775405,-0.18403322674658706,0.9951017748383892,-0.032640251441965695,0.0551577560721028,-0.0771633948266821,recovery,0.09892808409163223,0.0006862154821780653,0.1297686052109251,True,40
15,2072,2072,2085,2001-07-16,2001-07-16,2001-08-02,11,14,0.172827178904591,0.17236449980102736,-0.12000869507056389,1.2533505544256758,-0.013299241305613801,0.00840226161126621,-0.04844388261431379,relapse,-0.13594542725217096,-0.13594542725217096,0.06885599623244025,True,40
16,2119,2119,2134,2001-09-26,2001-09-26,2001-10-17,16,16,0.3214259006196952,0.17386873970487862,-0.2247761242708315,1.0988074137166948,-0.08433164125469172,-0.001772929001569683,-0.11960770140888388,recovery,0.12476504006527045,0.008678679987198512,0.12805914406724445,True,40
17,2176,2176,2179,2001-12-17,2001-12-17,2001-12-20,3,4,0.1841577509619178,0.17724481349576013,-0.0757467315289656,0.9335128040292842,-0.05394935856084401,-0.0006994921972065752,-0.04604167497274748,relapse,-0.01623789455164859,-0.05170455908578375,0.0733702041934542,True,40
